Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-06-14 21:00:29 UTC	CEO 2025	Round 2	Losers Round 3	565873	1148242	2	0	N/A	N/A
2025-06-14 21:00:24 UTC	CEO 2025	Round 2	Winners Quarter-Final	131806	565873	2	0	N/A	N/A
2025-06-14 21:00:13 UTC	CEO 2025	Round 2	Losers Round 2	1148242	399451	2	0	N/A	N/A
2025-06-14 21:00:09 UTC	CEO 2025	Round 2	Losers Round 3	1816209	160464	2	1	N/A	N/A
2025-06-14 20:59:48 UTC	CEO 2025	Round 2	Winners Semi-Final	2151987	224697	2	0	N/A	N/A
2025-06-14 20:59:29 UTC	CEO 2025	Round 2	Losers Round 3	385095	2010930	2	1	N/A	N/A
2025-06-14 20:59:15 UTC	CEO 2025	Round 2	Losers Round 2	570603	2313947	2	0	N/A	N/A
2025-06-14 20:59:12 UTC	CEO 2025	Round 2	Losers Round 2	726024	233099	W	L	N/A	N/A
2025-06-14 20:59:10 UTC	CEO 2025	Round 2	Losers Round 2	2365186	657023	2	0	N/A	N/A
2025-06-14 20:59:06 UTC	CEO 2025	Round 2	Losers Round 2	2010930	2121982	2	0	N/A	N/A
2025-06-14 20:56:48 UTC	CEO 2025	Round 2	Losers Round 2	3875051	1286590	2	0	N/A	N/A
2025-06-14 20:56:27 UTC	CEO 2025	Round 2	Winners Quarter-Final	786180	3433085	2	1	N/A	N/A
2025-06-14 20:38:54 UTC	CEO 2025	Round 2	Losers Round 2	1965385	175316	2	1	N/A	N/A
2025-06-14 20:38:51 UTC	CEO 2025	Round 2	Losers Round 2	160464	140787	2	0	N/A	N/A
2025-06-14 20:38:47 UTC	CEO 2025	Round 2	Losers Round 1	1148242	231680	2	1	N/A	N/A
2025-06-14 20:38:42 UTC	CEO 2025	Round 2	Winners Quarter-Final	141329	3285802	2	0	N/A	N/A
2025-06-14 20:38:02 UTC	CEO 2025	Round 2	Losers Round 1	2365186	1891878	2	0	N/A	N/A
2025-06-14 20:37:32 UTC	CEO 2025	Round 2	Losers Round 1	2313947	3359059	2	0	N/A	N/A
2025-06-14 20:37:29 UTC	CEO 2025	Round 2	Losers Round 1	657023	1437257	2	0	N/A	N/A
2025-06-14 20:37:24 UTC	CEO 2025	Round 2	Winners Quarter-Final	224697	183027	2	1	N/A	N/A
2025-06-14 20:37:20 UTC	CEO 2025	Round 2	Winners Quarter-Final	2151987	2360463	2	0	N/A	N/A
2025-06-14 20:37:14 UTC	CEO 2025	Round 2	Winners Quarter-Final	140014	232824	2	1	N/A	N/A
2025-06-14 20:26:05 UTC	CEO 2025	Round 2	Losers Round 1	1965385	137374	2	0	N/A	N/A
2025-06-14 20:26:02 UTC	CEO 2025	Round 2	Losers Round 1	175316	2363525	2	0	N/A	N/A
2025-06-14 20:25:58 UTC	CEO 2025	Round 2	Losers Round 1	399451	919364	2	0	N/A	N/A
2025-06-14 20:25:55 UTC	CEO 2025	Round 2	Losers Round 1	160464	71325	2	0	N/A	N/A
2025-06-14 20:25:52 UTC	CEO 2025	Round 2	Losers Round 1	140787	62910	2	0	N/A	N/A
2025-06-14 20:25:48 UTC	CEO 2025	Round 2	Losers Round 1	3875051	2495310	2	0	N/A	N/A
2025-06-14 20:25:44 UTC	CEO 2025	Round 2	Losers Round 1	1286590	3900573	2	0	N/A	N/A
2025-06-14 20:25:40 UTC	CEO 2025	Round 2	Winners Quarter-Final	1212885	1816209	2	1	N/A	N/A
2025-06-14 20:25:37 UTC	CEO 2025	Round 2	Losers Round 1	570603	53467	2	0	N/A	N/A
2025-06-14 20:25:33 UTC	CEO 2025	Round 2	Losers Round 1	726024	351840	W	L	N/A	N/A
2025-06-14 20:25:27 UTC	CEO 2025	Round 2	Losers Round 1	233099	2815079	2	1	N/A	N/A
2025-06-14 20:25:18 UTC	CEO 2025	Round 2	Losers Round 1	2010930	3449712	2	0	N/A	N/A
2025-06-14 20:25:14 UTC	CEO 2025	Round 2	Losers Round 1	2121982	327935	2	0	N/A	N/A
2025-06-14 20:25:09 UTC	CEO 2025	Round 2	Winners Quarter-Final	295103	385095	2	0	N/A	N/A
2025-06-14 20:08:49 UTC	CEO 2025	Round 2	Losers Round 4	632437	415385	2	1	N/A	N/A
2025-06-14 20:08:37 UTC	CEO 2025	Round 2	Losers Round 4	3935651	214100	2	1	N/A	N/A
2025-06-14 20:07:50 UTC	CEO 2025	Round 2	Losers Round 4	415068	1228359	2	1	N/A	N/A
2025-06-14 20:07:43 UTC	CEO 2025	Round 2	Losers Round 4	385608	1810739	2	0	N/A	N/A
2025-06-14 19:26:46 UTC	CEO 2025	Round 2	Losers Round 3	632437	314715	2	0	N/A	N/A
2025-06-14 19:26:39 UTC	CEO 2025	Round 2	Winners Semi-Final	3310490	339687	2	1	N/A	N/A
2025-06-14 19:26:18 UTC	CEO 2025	Round 2	Losers Round 3	1228359	3581483	2	0	N/A	N/A
2025-06-14 19:17:18 UTC	CEO 2025	Round 2	Losers Round 3	1810739	3475944	2	0	N/A	N/A
2025-06-14 19:17:13 UTC	CEO 2025	Round 2	Losers Round 3	385608	766299	2	0	N/A	N/A
2025-06-14 19:17:11 UTC	CEO 2025	Round 2	Losers Round 3	415068	404179	2	0	N/A	N/A
2025-06-14 19:17:05 UTC	CEO 2025	Round 2	Winners Semi-Final	148649	2441054	2	0	N/A	N/A
2025-06-14 19:16:20 UTC	CEO 2025	Round 2	Losers Round 3	3935651	669621	2	0	N/A	N/A
2025-06-14 19:07:20 UTC	CEO 2025	Round 2	Winners Semi-Final	1455289	379268	2	0	N/A	N/A
