playerId	gamerTag	country	countryCode	imageUrl
626409	Leprosy	United States	US	
1051249	Memoryleak	United States	US	https://images.start.gg/images/user/662702/image-13ff02e1b65073c102b2905fcb4b0535.jpg?ehk=vGAm1ksaEcGx%2FiOO3CV2G2JjlNfPRgVy7wedbKuLmPk%3D&ehkOptimized=ByvvM9ekOZJs5j1erGcRvCZyfeqLlOC1B6MVUkYW4%2Fo%3D
1975161	dexydawg	United States	US	
1878981	Javamorris	United States	US	https://images.start.gg/images/user/1174442/image-4597a1ae01e878917569390a454b0d2c.png?ehk=77B4I9i0InEj6grDqRyq699sKdhCexk24C%2BfR1Yly%2FE%3D&ehkOptimized=MeTjbOFf2%2B2%2BnHF4aAACryA8cnzhrlGIS6fhQwpyH6A%3D
2735694	Shmooger	United States	US	
763262	Cambosa	United States	US	https://images.start.gg/images/user/505393/image-602959c7c2ea304d1c45444d3f34e63c.png?ehk=lJH7pXiH%2F%2FmxlytMDYfnz8qKd52LxqgJwOlxKeb8Hvg%3D&ehkOptimized=79T5Wz0xpUi%2BUx7cCe96JIPVQe%2F2Qa%2FHZBYuuTo2S8g%3D
3331494	Jack	United States	US	
3753	Daniel J.	United States	US	https://images.start.gg/images/user/426/image-00632b993f65c2f1e3d6fd73bb743373.png?ehk=Fp5dreToWj10eGO6V%2BwmJU%2FiRHMgIUeUmLOmyGqCPCM%3D&ehkOptimized=Y02YIjKExAMTj7sd0TVMtmskclFD%2Bp%2FbmsKLbXQzSt4%3D
3364660	HeWentToJarrod	United States	US	
1262535	Sudsie	United States	US	
3290136	fanana9x	United States	US	
230200	Jdub06	United States	US	
137643	unprotectedSEX	United States	US	https://images.start.gg/images/user/78045/image-f8bb33a00cd272e72d430f2264d1ed78.png?ehk=P%2FhvYQzgqZBbSsPbA%2FOWwjth56UkOdaJ0gJIERUVCps%3D&ehkOptimized=TVFI6D8YGC9uLsgHjvIJajfd%2BCEY%2FPFW8L9qDjgzWGc%3D
11102	Doc Brown	United States	US	https://images.start.gg/images/user/5829/image-b115f80e1459a82f6ed2d8c7a3b25afd.jpg?ehk=aiNc8uUHn1vBTAtFOq1INTgKZ9HTl5DUkJE3EYW%2Fxec%3D&ehkOptimized=QDZz1P1G1CUNKVDG2H0P%2BScdORHyt34OCrOxkpNVbag%3D
664522	Supahsoakah	United States	US	
3511790	SUPERxK	United States	US	
393828	Jessie			
354888	GLaw	Canada	CA	
1115314	MEGA	United States	US	
616990	flipdup	United States	US	https://images.start.gg/images/user/431890/image-9177c8d1c869a4c6fc718ae9eb005c98.png?ehk=LeQY9X%2BK82UnyPylcjmiwjLiLqbgZ1jhP964g1xoPyE%3D&ehkOptimized=yscRdtiMJfQEE5JGnGoCJRvjxRLT%2FLTK8YLIqBWZ%2BpE%3D
838321	DestroAnt	United States	US	https://images.start.gg/images/user/541022/image-c4c6f78d70fa21cc8c7785dbcb69a249.jpg?ehk=f9dglnprWrvcFNoAlYNSTOgcbxy1kRFxohgaIIaisbE%3D&ehkOptimized=oIyQUiduG7cXWn8VtaFtCRzFCZJaqTTjdNDeQ%2BjQBf4%3D
2310508	Beefbaby	United States	US	
57061	Nick Sweat TV	United States	US	https://images.start.gg/images/user/42700/image-482ab2d2d9a989b0eb06bc60285bdcc0.jpeg?ehk=YO0rgRjJQdcgA3yLnibYhvagvof3bzfngeGR4yWbIXM%3D&ehkOptimized=J1ibKwytRpoQWDdKYoHn317QoqvWL7jx%2B9b1bMCWIKA%3D
1106317	Papetplate	United States	US	
225879	All Of Guardin'	United States	US	https://images.start.gg/images/user/139046/image-80a6711334175aceb1e7125e812ee0be.jpg?ehk=5hKRb5lDl8CgfIJ64YuY9ge%2BOKpeqEULS303yoElZPM%3D&ehkOptimized=mfrAGJGN8Zxw11PlFP16vp93e8GLFTgzf1hjWtNNiYs%3D
1166534	SomedaySoon	United States	US	https://images.start.gg/images/user/740961/image-f35512327de09a5896854c3408e63fa4.jpg?ehk=fQbLJkVETZveGrs0XtMgi90dM17yf2B9LbrHUwXGBAc%3D&ehkOptimized=tShLal5AlGiJZ4MBE27xINqQJatTY74cuM1379sml1k%3D
963644	Fableheath	United States	US	https://images.start.gg/images/user/612004/image-a392f7e41e67b137903bd5812a62c70b.png?ehk=ff4lEy0n2YH9AVBgX6FbTuBttzptPisBaKMILWW4gA8%3D&ehkOptimized=Fx1nB29kOvwqTi40RUNxEHY8%2FHTy8600JDhEQhbfyYU%3D
415748	DS_J	United States	US	
3495953	Ninnerd	Puerto Rico	PR	
154397	Vanguard	United States	US	https://images.start.gg/images/user/92245/image-54fac55a31661f8aee1666728adb0f9a.png?ehk=EaVRgOypZqrpAXKpFvsB7T%2FlFZIgK8PboXRN4ufdUJY%3D&ehkOptimized=KwenVBiGjgtK4VgLopzV%2FDfi5whk8OyCBEU1lPFiAas%3D
18752	Seren	United States	US	
199198	Haezl	United States	US	https://images.start.gg/images/user/120957/image-80f2fa7a2faebec42398edcf1c193ec8.png?ehk=TZK%2BCFfvkA%2BeWW%2FHnhMWYBt9BRCfziXV1vxF48NPxoU%3D&ehkOptimized=%2FJCrCDZAIpeEtFHnmfOVt7%2BYfUmQDuiiPzYBdGvdEqo%3D
2494659	jojobii	United States	US	https://images.start.gg/images/user/1641683/image-beb077aa9910bb47cbeaa5c0c4c98867.png?ehk=B8rsOH81GIayZ%2FujiQbt8%2FxALZxSm3slklypvfEggt8%3D&ehkOptimized=KWeQ7Pg81PgeA7lrqAbdwyeXfaU%2BbdtfD%2BT4a7Qogg4%3D
359578	Waterboy	United States	US	
3363369	Blackguy500	United States	US	https://images.start.gg/images/user/2155530/image-c4645ebcecea9196a2b51120ddd320f0.jpg?ehk=RHhnGEJTevseQqFdUOkQrugdSNm%2FzmTl9dIkuIhjHyc%3D&ehkOptimized=mzd6jqqYJh8A3Qyyow5co2kbmgePGSAJuO4P8otQLMA%3D
3516617	McDo	United States	US	https://images.start.gg/images/user/2260198/image-697f5a1b9b53ed29a3906a09fe40d747.jpg?ehk=m8oZMxlFiFl1Yj%2BxstpWI4zBOskiypZytgFagqZ2taM%3D&ehkOptimized=Nyo7U9YRf67WO3ng1J32n44Ep5EhQ%2BQPNMpjpHRLq2g%3D
172676	LionOh	United States	US	
315435	Papa Pummels	United States	US	
689430	Notorious	United States	US	
10564	Infinity	United States	US	https://images.start.gg/images/user/5221/image-13aa800806aee1eddc5c50ff077d77c0.jpg?ehk=xMO7nOhMQlBi8FqEX9LEJgKfu7nICswlnGOcRDBMrzs%3D&ehkOptimized=ihJTpGtK7nAJb%2BVobiC3Jz7cWIruGAr84O%2Bu%2BPaB3AY%3D
1648638	DatBoi	United States	US	https://images.start.gg/images/user/1009088/image-91dce4b92103ac17a48ec46af00ae703.jpg?ehk=0WmKxevAi4o%2F1J2eRfatXmkeD%2BPyt2y%2BKWBOvx%2BnQAY%3D&ehkOptimized=I3i8uZ7SLhrHwulXH%2F9RcbIC3OpbHlAH0Y4jEqSKTTQ%3D
3452265	HKsmash	United States	US	https://images.start.gg/images/user/2216569/image-39ef8524af6a435a81513e3ca0454c72.jpg?ehk=WlDSd%2F8%2BhSTb2%2FsX5we2yRVPfb2BPQdETDNZBn2xjK8%3D&ehkOptimized=9Labk6voBnG9G%2BLLEmMEkDWsWgengVvhl22XmPSLXrw%3D
46768	ObstructTheWay	United States	US	
329766	Chopper	United States	US	
1055000	UltraToast	United States	US	
1973558	johnny_oh_	United States	US	
341122	Rix	United States	US	
3290472	Lono	United States	US	https://images.start.gg/images/user/2115167/image-dfa3a9b9036fac076ca81210cf9e5922.png?ehk=g%2BP5O1AAF0wAFUFFJSAKJOPYHQiL7SJIMplN4xFuEoo%3D&ehkOptimized=eATlpZjEbtdF%2Fq0Vbya7KmiMtZdMqccjy9yG6Ka2HjU%3D
3370559	Rez	United States	US	
2356660	Tippidis	United States	US	
2912618	OGSonicFan	United States	US	
704376	jukeboxjohn	United States	US	
719158	FightingBaker	United States	US	https://images.start.gg/images/user/482116/image-d72a2af7fbde25a9f93d84daacf0ab99.jpg?ehk=kBZBKUBdlJwgLKDSoj9E4kX051WoB4UA%2F%2FKoec3rX5s%3D&ehkOptimized=jwRuobHmPrZ6GRPgiZPgUTGMRyQGyX%2FfSNanPRu9TFY%3D
3304449	ChowMein4U	United Kingdom	GB	
558468	JP	Canada	CA	
2493799	wolfgang	United States	US	https://images.start.gg/images/user/1641121/image-f702baaeb6a36d407a6fc6dedc67dd52.jpg?ehk=Mel1WM6rrmBcuN4sU93ZKM9%2FnGJ0Wwvdims4KEP2xy8%3D&ehkOptimized=HhM2%2BUXqYC15vLUlhhWYZdRfFagMPxJgLzM6BNTZIcE%3D
28016	Roddy	Mexico	MX	https://images.start.gg/images/user/18950/image-357dac6e454e28d473d5cc30ed7bbe51.PNG?ehk=3%2F6QZmHwb3wiwX6AguD%2Buu6v%2FfXqhVAfZaqBmsfcnws%3D&ehkOptimized=lWkud5IGHsXQob5tKtq7kcqjUhiaj8t47Hl7b5omDdM%3D
422429	Jorge Enrrique	Chile	CL	https://images.start.gg/images/user/220900/image-41ad98d4b96386bd43e5fadbd5633221.png?ehk=nCHWFholRZLq2lrV%2BhvBEPkiJClT%2BnXktU6cFIGa37s%3D&ehkOptimized=TrppFfT084M1XkUywIDCbiSaPQorlOM1FjUnICubjMY%3D
2560568	Filthy Grandma	United States	US	
382741	HsgMat			
220556	Taku|Da|Awsum	United States	US	
1114700	Vision	United States	US	
1240616	j_ohnny			
3496055	Strüngi	United States	US	https://images.start.gg/images/user/2246891/image-634df84fe5a4594f0c2d365d4fe3d2e5.png?ehk=wUIfwyBhoo0E6pObGplZRWqpX92bpPt9qlKEC4iX2CA%3D&ehkOptimized=2yHNU7squhhMkF%2FXA4k%2FLuKTAgux2HEK6D67FKxni2g%3D
3346654	CrypticMetaphor	United States	US	
54467	Quote	United States	US	https://images.start.gg/images/user/40846/image-89d05da56760ab56dbc9b4b414713d75.png?ehk=XOraPu%2FFNCCu%2FSeMJOqB%2Bmk2uss2G1fO%2FQZ6yrxlmFk%3D&ehkOptimized=ePiQxc%2FkhLfEOCTOnhDCe5txjDVcS0q4tY0Q2XVnbnA%3D
665471	Kagami386	United States	US	
2733948	wattski	United States	US	
422328	Ender	United States	US	
546871	Armaly	United States	US	
1128257	Stefunn			
2307959	Samaro	United States	US	
278215	Bowzachi			
109919	PlayerOneTrent	United States	US	https://images.start.gg/images/user/59169/image-c434fd84822edcbc8dd37914a1f785d4.jpg?ehk=rUZmS0DM8T53gP6h%2FOFVMVQStqTYzxwplKAQbsET3wA%3D&ehkOptimized=lE5P2H2HzZPKoqNCXCQflGX7wwbwOE5PwEPlXqIalrI%3D
3294011	Samsquonch	United States	US	
221825	TheCheezcakeMan	United States	US	
3292829	OdinsWrath	United States	US	
467866	Explode	United States	US	
3466860	MildSauce	United States	US	
3034859	Blues	United States	US	
3353467	Sandpie	United States	US	
265507	Lanimal	United States	US	https://images.start.gg/images/user/170399/image-3cb11c150fbe6fd60bc6f0a9644a8f05.JPG?ehk=aFODNJ4ZyGFl9%2FRsEdeTHCjYv2JI210iYk62xFhhMuQ%3D&ehkOptimized=AT0zEZ8Z8jtRuY2EJx%2FKNm%2FYhir7zKXPC3mBQUVwp1I%3D
1538743	BLACKMACHISMO	United States	US	https://images.start.gg/images/user/952598/image-bc76773c978829adf3c0f3839673dcc6.jpg?ehk=K89xuHAk4wYNjzXP5M69APoGGxhpAQZcxBRJRecmGR4%3D&ehkOptimized=jsWhs6Qx9bD7pW5loJ506zdbGkNJg%2BYfjNqZE%2F3Ky0M%3D
744048	JaiBee	United States	US	https://images.start.gg/images/user/495702/image-234cd965dc9a1acfdab08d5db7219df6.jpg?ehk=6qeqz95hWRypt%2Bvot7BGLTMjFm1LyLmagdsZtcP%2B5cU%3D&ehkOptimized=c6x0%2BEIGMkslNlFZTnW%2FFiaNzYsuqRKIKzXtMOOzD24%3D
1130038	BlueWizard	United States	US	
3300123	Blind_Dachi	United States	US	https://images.start.gg/images/user/2121262/image-be6540f36f366bd7e73218355e01c570.jpg?ehk=SR6X6koji9GIadWosG1X1l3BHLWezpt8NbnaCy%2F6HhY%3D&ehkOptimized=RTv6Ln6VNtLa%2F60d7P6JSQs8WwU9ow%2FMBCNypsiPsls%3D
1161765	Mr3rdFloor	United States	US	
1570692	Duvernaut	United States	US	
352175	Moose Junior	United States	US	https://images.start.gg/images/user/240236/image-f43fa634bee6640542a121745b6ef809.jpg?ehk=bkVzwi%2BqO%2FFxsRfhCcG7PI8NAjeSph9tVna01sAbq5k%3D&ehkOptimized=x%2FpupMwJu2ySNfj%2FAyAjf8Pvd8v7R1YNVcd6GHIanjw%3D
13743	BAM	United States	US	https://images.start.gg/images/user/8566/image-e89630a12b8543536fed753df19f7329.jpg?ehk=87pbVLJ5%2FL3GbBkX4ukWuG78IhO%2BkSLpW1K0M8MnQY4%3D&ehkOptimized=6aM96dX2KiD3vEqj2UmTQZz6K6eskEd6SeGT2ZhdK64%3D
390139	Kryptonite	Canada	CA	https://images.start.gg/images/user/270559/image-a81b3f83ee825a808f9d940f73f47c8d.jpg?ehk=uNjXQkzkSUrSs9CUQTLiAIYWexmL%2B850Vg%2BXroetsD8%3D&ehkOptimized=f58bte8bC2HT9%2BdiwDsJ6jBLp9udH5SYwvdUUDxLIOo%3D
272570	Kenny2Slice	United States	US	
275280	Kahzo	Canada	CA	
2831552	deftones327	United States	US	
215732	pochp	Canada	CA	
971603	Scuttle	United States	US	https://images.start.gg/images/user/616192/image-30477dc265839fd73ec52d317a0bc82a.jpg?ehk=UmiOZcoHV6K%2B6vrV7Ds2OgI%2Ft3MbbdSPNfaWQHFyh%2BY%3D&ehkOptimized=qTPBpu44xGl0x07K90U9NXtjGEYGiIBDc4QqUGH8eEQ%3D
183854	Stuff			https://images.start.gg/images/user/105932/image-5e0e2249ea9c0fe15d1946de058edc9d.jpg?ehk=br11rVXGNSX5B%2F0OiWyJcNkgW8I2nSmvgXtuaDBY95E%3D&ehkOptimized=soZsd44QriQTPE7HZFpuMYHu1KGqw4K%2B0fQdRV6x%2FWg%3D
2366568	Jekkus	Canada	CA	https://images.start.gg/images/user/1552021/image-1bc1adb5fc184a318eb6aab68a153673.png?ehk=YlqoAhkihL1iDdXRAMMgcKu0XEAqpj6dAsjXWg3HWlg%3D&ehkOptimized=RrZbXrseggBQE1mb1PA2N%2Bq2PVBsdxgWKkiagBILRmk%3D
2815846	EwokLord	United States	US	
3477184	PaycheckPete	United States	US	
392940	PegAsi	United States	US	https://images.start.gg/images/user/253149/image-68209fe0974fa7136c3be917a3f73d78.jpg?ehk=X9J8z5G9CxkDbQrWUKECbv8vjlrsJGNMp51Q58Xg33A%3D&ehkOptimized=ErZc2IaJIRXn%2F%2FZufpc0m%2B2BIQr39r1uKlEW0yL8cNc%3D
217387	Forblaze	United States	US	https://images.start.gg/images/user/135377/image-d6f85dad22227a28d96e7a40f154d37e.jpg?ehk=oo2XWBslqDCSPZcY4gopESTAyyOtl2UJ%2BVdgnNRikmg%3D&ehkOptimized=HpZyjasw1mw%2FN63MSFBzVEB517qTBnMFbgxEqUpRHBE%3D
2100962	Tony	United States	US	https://images.start.gg/images/user/1354298/image-a32d5db92e06caff37380c183cc127f0.jpg?ehk=TslbD0Pj%2BEQ%2BJMl%2F6%2Ffih%2FRKwungCvgFT8fJ63uGSsw%3D&ehkOptimized=GF2S70Q17bLb6bZ55Rsk0SH1LXNnv4PBEQd%2BL%2BMUheY%3D
598661	Greanbyte	Thailand	TH	https://images.start.gg/images/user/419069/image-2ac152eba4602134cfcc49b898550f36.jpg?ehk=V4tAw4fQqtDEgZMZs9P2vo8waJOlMR1aJGPMgeuOg4U%3D&ehkOptimized=Q64ff7w64YSgQpDp7RO2IqiLTraancaeZNXQzdjXjNU%3D
250350	Taihenna	United States	US	https://images.start.gg/images/user/160034/image-4f6875ca50ce8b4729b8687c28b9bab0.png?ehk=IZBj%2FbBbw0TMCViCTX9OkNaePTQt3PeAyYy%2Fn80AZeI%3D&ehkOptimized=VNPjVHHVlAij2mSSMzxIjQf3E2c667ne3sVw%2BNkFz0I%3D
55850	Outlawshawn	United States	US	https://images.start.gg/images/user/41870/image-af6a5c0eed3412ce4b037a8e46747479.png?ehk=NVcHqjID0kssWVrdMsvXExDOv0JmN8%2Bgfk5tQAmTUXA%3D&ehkOptimized=WIYyN5Yhw4gwM4AqDG8dqubV01oHv5eOdvMvPZvk9vo%3D
414492	Phantom Bear	United States	US	
328299	File2ish	United States	US	https://images.start.gg/images/user/224947/image-271299348b0bcb53e6b5dcefdf266dc8.png?ehk=rGc5roPMDXoyadzaZQ5YfpDQHCH7ZDSPrCQOaBAS4Ms%3D&ehkOptimized=63Yv8qv%2FqRjAIOCwCgAoIYtQHBuSHGgfKrb23R8U%2FqU%3D
538752	Wedge	United States	US	
328125	DashxRendar	United States	US	https://images.start.gg/images/user/224776/image-1affd875dd2e430fe1f4725ce43d1a25.jpg?ehk=RsARLoNYCsw0HToS0vDnSC%2FbVWqbD%2FJIH3UZYZtB3Is%3D&ehkOptimized=vgm0UK6Ga%2FzByxO68PsrF9yI6UMeJktH3zDU8wS%2BZ2s%3D
279712	omnimon22	United States	US	
29482	Strong Badam	United States	US	https://images.start.gg/images/user/20586/image-7ad16e88398e8714d25e695d577c3e5d.png?ehk=zN4%2BKRh%2BYAEgClgcOf88UYO%2Bn6tJlJZeKEchmwV9y7k%3D&ehkOptimized=MJNVqw2KeFjCWnmXh6I%2FD4FjN2g618t%2FQGC5RwUw3%2Bk%3D
3294484	DwardV	United States	US	
289322	badatgaems	Canada	CA	https://images.start.gg/images/user/189384/image-32a03da2263cf668a8a9e0dabc85b1a5.png?ehk=2rA58Bal2JiRFbaKbtPb8jr84thYyg1dM51pn3Vsjak%3D&ehkOptimized=HK0%2FtpXminukVn8m8CvNcuaWuwuEN%2FhZTT28KVNxxHg%3D
3354938	YuYuHakuho	United States	US	
3275326	Donats	United States	US	
2914083	DaddyBlanka	United States	US	https://images.start.gg/images/user/1900432/image-fb114e014e97f537157033c6f78dcc4d.jpg?ehk=mlpyz%2B0MvmGrbu4NaBlCe7DV4HkQo1hyNrBKVM5INfg%3D&ehkOptimized=B90Nt1KW2lq9VG8LcktgmO7RIpSGOQyEg96CdavafeQ%3D
793407	FLEX	United States	US	
3006462	Saiko Slash	United States	US	
2847371	DrDelicious	United States	US	https://images.start.gg/images/user/1873507/image-6f7f7d32861486faa5992963a697f675.jpg?ehk=GFM3TmR%2Fu1KEUWSuE9K8BEd%2BzgE5pyr%2FF%2BZMD8zZzG0%3D&ehkOptimized=fidz3bIJUeQ0dSG05QD23ICtpFjS7KLWkaRnu2fANAw%3D
2469602	Toaster	United States	US	
147465	Mr.Freejos	Puerto Rico	PR	
1526877	Bomberboy	United States	US	https://images.start.gg/images/user/946895/image-707578138979adcdb2ca5bf3c8719e65.jpg?ehk=GZONASROahdUqe0MbDIEdun2Drye9T5DeOm1nXVkiBs%3D&ehkOptimized=dmQWggI2RuJzniUIW8nLS2uEMfAsRBDkj1RZBL9skhE%3D
353179	WorstBehavior	United States	US	
570258	TurkeyPanini			
3284078	Munin	Belgium	BE	
3473070	Llamitas	Mexico	MX	
1003134	Crazyhorse	United States	US	
140648	Boog	United States	US	https://images.start.gg/images/user/79948/image-7e414a73fc99cc1128beef84f184d949.jpg?ehk=4b9WR61BqcbCngQiFDrmTWDx0kYXDAalcdQSXre8snE%3D&ehkOptimized=UgAT4HrHD8it6sJ9A7%2BjZUgxNz%2BIQZSx6LnZP%2FXuTJs%3D
180170	Squeegeeman	United States	US	
424518	QuadA	United States	US	https://images.start.gg/images/user/295367/image-8ee31a44a62e36caf063c755095c31cf.png?ehk=gf1UpFIjb%2FviDSvSFJ11T3H1e3I3VIamMWwUyoD5k9k%3D&ehkOptimized=YFZmGnZPvMcEwPTB79x88lvUI5uWkRD4%2BvJ%2BC8Eh%2FL4%3D
347199	Nerolancer			
1395451	gochujon			
259748	Diddy Sinatra	United States	US	
3412137	SinisterHipster	United States	US	
247202	Aeronage	United States	US	https://images.start.gg/images/user/158440/image-0945e6660218d844233ba3b49945b49a.png?ehk=RIMnOadnMRtAaM%2BE3lpYTpjX2BGVWQN1dMzIj3A66sA%3D&ehkOptimized=Ny404vyJWd0aA5IWQb1VuAFYGIg5KYPmViRsvFs2ygY%3D
1999453	The Turbanator	United States	US	https://images.start.gg/images/user/1272938/image-9a2bde76ae491036e890ffc9c8def068.jpg?ehk=7BdmfsCLhPYYDbINV75uTNVknA3zvibNoqEM%2BJDLEKo%3D&ehkOptimized=6DTdvJYbVZNdTz2bVN6VqQ3HHIsXmP9M9hYRAgWhnbQ%3D
1321276	Zenryoku	United States	US	https://images.start.gg/images/user/829592/image-6c4dc7271048890dc14734e4ab2c3724.png?ehk=P3jO15nxYircDdFlCW9NZf77m5JK6Q7AdseZXyz%2FoJk%3D&ehkOptimized=prST4T2HvmBg%2FNAxwWuLISok1IgB0dj5h79qMZWfGOw%3D
44662	LocalJanitor	United States	US	https://images.start.gg/images/user/32763/image-412bee2c7874189faca4691e3b3432e8.jpg?ehk=ymLfttpjIKDTo7w2BqC3uGW7NkfPpfiH6xqFcRdswXk%3D&ehkOptimized=qPAy7qzwFgSrO5AzaF3C1LondIl4h%2B2ui%2BJwUUtXpIA%3D
2328554	Paradise	United States	US	https://images.start.gg/images/user/1525487/image-06a53373de152483aa2a113eeb3cff66.jpg?ehk=kUMEuoCKs6CU6jiD6RN5Ow%2BI1kvpRAngXfgVUkGU%2FXM%3D&ehkOptimized=mb5XIEDh6z5DOsA9%2BsF4vvqggowDpiQJsQGYJtSTDYQ%3D
49571	DDANIEL	United States	US	https://images.start.gg/images/user/37600/image-d3dc890d9d24be06796d61b6de8e5c96.jpg?ehk=Iph2rRBnnepXCzo6cdePXmNmOdTA6NbNV1UDCJc%2Bmb8%3D&ehkOptimized=f4nABfeCZgrrFM7z4LT2udeSlCz3klH3fBHRmZC98i0%3D
3465988	JO4T	United States	US	
422400	Juiceman	United States	US	
1712084	SKYANIITE	United States	US	
242803	Lionheart	United States	US	
3510993	Drivemeter	Mexico	MX	
1290310	Dimes4Crimes	Canada	CA	
3281337	2shirtz	Canada	CA	
67489	Tus_Nalgas	United States	US	
148697	Alphonso	United States	US	https://images.start.gg/images/user/87519/image-65a39b24a3ea5fd6f2dc11883d834d1d.jpg?ehk=yHdyEvRrdwedFE3tqgOB8WRZjEn3rt3xSyecGrgGw%2Fc%3D&ehkOptimized=C1DJs14fCJg2EZ7qQrrXxB16Na2%2FLgw3ccBKJg%2FvYNE%3D
158082	William Howard	United States	US	
3365109	Uglywhat	United States	US	
2890119	Manu	Mexico	MX	
2859875	SmokingSeabass	United States	US	
2771477	rithe	United States	US	
410804	MythosXIII	United States	US	https://images.start.gg/images/user/284871/image-4b98a2dab5a3f88c8530f4008e485257.jpg?ehk=rWY1OAUpIYGa1I%2B1TKBdSPkL1NuOK7%2FLVIwxfAkJswE%3D&ehkOptimized=UzQDpT9XciJ4De%2FolnICvNUJPrvJrGnstjF2LVtDWUA%3D
2829147	Alpacabean	United States	US	
3280223	PotionSTAT	United States	US	
1106033	Leif			https://images.start.gg/images/user/704755/image-e6ccc212a564ff1a6dcd6031dfbf158d.png?ehk=Id2zcD8dDhy8lB3SuvZlYdsuFBbvn32cbGzQHyQjpzw%3D&ehkOptimized=cBbTguUet6FmPPyTYnF5Ujdb6%2B%2B2ApLJFzoveZApjZ8%3D
312149	Misterkeebler	United States	US	
1427583	Bid00fus	United States	US	https://images.start.gg/images/user/892822/image-bd9f2d8ab8e429c0d0404166625a606d.png?ehk=0NB1UYLs3%2FRWfd%2Bkkx%2FXOuLx1ElDTKCmKP7GCt%2FGI2Q%3D&ehkOptimized=xAImI0BfdtHl2w0ev3XDdqE%2FUUV6PNTIY62JAJDHuck%3D
231158	josipx	United States	US	https://images.start.gg/images/user/143440/image-5e2525ed7ff62513655a97e529e1b6d4.jpg?ehk=HtvpZ3hbOjYtFz6okBlKKJwoKg70xJkXwiuSGN1Wv3s%3D&ehkOptimized=0KDDJnXkWUMI4vnEuXs8n%2BFYhoSfG2UkdIYvJgxozrk%3D
900231	Id	United States	US	
2192865	AniviaOneTrick	United States	US	https://images.start.gg/images/user/1428166/image-9fa0457df772042542360bf3c913ce46.jpg?ehk=mJgX3fQWEl1DHfjV6jIusfE9pC04qBdfVXxIEeZeVIQ%3D&ehkOptimized=IF1CcNfVbTANEQTWl6glDx847cC4o5NaqnrNo0MyKpg%3D
254469	RLBS	United States	US	https://images.start.gg/images/user/163164/image-b969797f7b631bd5edd1c35fd6eb41dd.jpg?ehk=erXGgpmfxsWyJ9%2FV%2BqVqH0P%2BrWdcEPdpfGahy0RXUx8%3D&ehkOptimized=kgTsZesQlLYXtrVqVqFp9dEDnfK9diWwdesIe3RFtIg%3D
225401	Vitrium	United States	US	https://images.start.gg/images/user/138672/image-c36fd9ea3a0b77fe4bef1364f6f218ec.jpg?ehk=0ah1YIK6JiV5qzAyIdLdLnKdXEXsslAndKtXvXxJrKs%3D&ehkOptimized=ZSJSJN20Zs0akz1vFK3y5ftkgNB4nx%2BOlVn0JH1qfTw%3D
57721	Jamie Foxx	Canada	CA	https://images.start.gg/images/user/43032/image-a30ae30fcce210be6c6340aef622af06.png?ehk=i4beNlGDnxf81O1VdkXRNvIX%2F7ao9vKs13ZqAQrj7nY%3D&ehkOptimized=LyyjtgsU%2BbmtU8y5zsZ4p6wCcbC9vQbN2DgRkQEppL8%3D
3919	Lightning	United States	US	
3355810	SomeBeastness	United States	US	
1674650	Manzon	United States	US	https://images.start.gg/images/user/1024135/image-22bab4cf6b05218078ea59317a8f183b.jpg?ehk=FW5XrRyB4O6uV7pD1cVLbeCFosm6dGvQc0BL8iWtA9k%3D&ehkOptimized=byh5hbF%2BY2L10puRweQu16IZ1tOuuciw99BDWySgywo%3D
2392278	clothing	United States	US	https://images.start.gg/images/user/1570569/image-eb904d2506ca691442130e84dd4d510e.png?ehk=T2KEwMYxoJn5gLbZAjUNnwMrAOLQnvxLPqJmJHDBnY8%3D&ehkOptimized=mcK%2Bx%2BvS8ITij1v%2BDXxYy9LsZJXPUq%2FUnCSYOjPZVzo%3D
173553	Roberto	Mexico	MX	
1172518	HauzaInpakuto	United States	US	
58569	Nokta	United States	US	
3498438	Kenji-san	United States	US	https://images.start.gg/images/user/2248863/image-03fcf0a1552fbf40f80fa1792b0fd508.png?ehk=X2FzczXlCDXqmECTUk3gl07x2a%2B52WmaAFdMI2AkeUs%3D&ehkOptimized=RHbXPpHpW7KDhq9ZyB1ibtlXXVLQAEHL%2FODMM3oV7Os%3D
3242138	Zesty	United States	US	
1301956	MrBiocross	United States	US	https://images.start.gg/images/user/819083/image-bb28fe9b81531c527511259e56fcac97.jpg?ehk=3BUmMTuPubDFy2FapSARB%2BlSnyxKRf3XHX3KoiYFD4g%3D&ehkOptimized=ExOhw56mlM6zQdhTgHtGpiS47R30QSdnJKEbgls0sp4%3D
3441564	Thelonious	United States	US	https://images.start.gg/images/user/2209124/image-d1f702d2e1de831402227e0101d94a3c.png?ehk=4adVs%2FtrYoF8qXpI9XBpRfY%2FQPQR%2FrYY5wjmS5Ik3eg%3D&ehkOptimized=Igc97eG355P1xa4dulMADWh7LsmQDA%2B2eVCHEdBt1DE%3D
500677	Bidoofshock	United States	US	https://images.start.gg/images/user/357536/image-42d30fe5ee498a800b2b76b251854831.jpg?ehk=IddudAESIj%2BXy5XXK6idNvd4MU8TKN23eIEnbDzHFgw%3D&ehkOptimized=A9A7tnWUQex9IGa9idYDoSkiztNWwFlagR0xH1SKIwQ%3D
498417	Trace	Canada	CA	
