date	tournament	playerId	playerTag	rating	diff_from_last
2023-08-06	evo-2023	2551792	Coffee	1490	-10
2023-08-06	evo-2023	3353467	Sandpie	1510	10
2023-08-06	evo-2023	1116308	coach573	1490	-10
2023-08-06	evo-2023	1165984	Majin Obama	1510	10
2023-08-06	evo-2023	2360063	Dusk	1490	-10
2023-08-06	evo-2023	3527329	Oppai Samurai	1510	10
2023-08-06	evo-2023	323638	PewPewJaegrr	1490	-10
2023-08-06	evo-2023	325786	Altimor	1510	10
2023-08-06	evo-2023	2208243	NeroKatatonik	1490	-10
2023-08-06	evo-2023	159513	Chozo914	1510	10
2023-08-06	evo-2023	1929889	Bearwitt	1490	-10
2023-08-06	evo-2023	2690430	Kingbuffalo	1510	10
2023-08-06	evo-2023	2838608	PaddyK	1490	-10
2023-08-06	evo-2023	733431	BlueKen	1510	10
2023-08-06	evo-2023	3034859	Blues	1490	-10
2023-08-06	evo-2023	138942	Joe Shyne	1510	10
2023-08-06	evo-2023	415807	KingofClubzs	1490	-10
2023-08-06	evo-2023	1194437	Toony	1510	10
2023-08-06	evo-2023	3496887	YawningYeti	1490	-10
2023-08-06	evo-2023	2605147	こく兄	1538	16
2023-08-06	evo-2023	2771339	REQUIEM	1525	-16
2023-08-06	evo-2023	471298	Sleepz	1541	15
2023-08-06	evo-2023	3466860	MildSauce	1514	-15
2023-08-06	evo-2023	2605147	こく兄	1522	16
2023-08-06	evo-2023	412850	Mentaltilt	1504	-16
2023-08-06	evo-2023	2771339	REQUIEM	1541	14
2023-08-06	evo-2023	336916	Anarchy Kino	1496	-14
2023-08-06	evo-2023	3466860	MildSauce	1529	15
2023-08-06	evo-2023	793329	Uglywhen	1494	-15
2023-08-06	evo-2023	471298	Sleepz	1526	16
2023-08-06	evo-2023	852387	LukeGirard	1513	-16
2023-08-06	evo-2023	412850	Mentaltilt	1520	10
2023-08-06	evo-2023	3493267	Dennizen	1499	-10
2023-08-06	evo-2023	2771339	REQUIEM	1527	15
2023-08-06	evo-2023	3280225	gherkin	1490	-15
2023-08-06	evo-2023	793329	Uglywhen	1509	16
2023-08-06	evo-2023	224715	Commander Ice	1493	-16
2023-08-06	evo-2023	852387	LukeGirard	1529	15
2023-08-06	evo-2023	1615108	Tsulz	1499	-15
2023-08-06	evo-2023	3493267	Dennizen	1509	10
2023-08-06	evo-2023	3496010	sMarty	1490	-10
2023-08-06	evo-2023	412850	Mentaltilt	1510	15
2023-08-06	evo-2023	336087	clamatojuice	1470	-15
2023-08-06	evo-2023	2771339	REQUIEM	1512	10
2023-08-06	evo-2023	936044	Mr.Koiby	1490	-10
2023-08-06	evo-2023	3280225	gherkin	1505	10
2023-08-06	evo-2023	1352742	DopeLenny	1475	-10
2023-08-06	evo-2023	224715	Commander Ice	1509	10
2023-08-06	evo-2023	314050	SwampRock	1490	-10
2023-08-06	evo-2023	793329	Uglywhen	1493	11
2023-08-06	evo-2023	3516643	Mortal Lock	1489	-11
2023-08-06	evo-2023	852387	LukeGirard	1514	15
2023-08-06	evo-2023	1713877	Zelahi	1490	-15
2023-08-06	evo-2023	1615108	Tsulz	1514	14
2023-08-06	evo-2023	3300933	Okamikazi	1471	-14
2023-08-06	evo-2023	3496010	sMarty	1500	15
2023-08-06	evo-2023	3321314	BitPanzer	1475	-15
2023-08-06	evo-2023	936044	Mr.Koiby	1500	15
2023-08-06	evo-2023	3510179	JJ_Chieh	1470	-15
2023-08-06	evo-2023	314050	SwampRock	1500	10
2023-08-06	evo-2023	756925	Fonzy909	1480	-10
2023-08-06	evo-2023	1713877	Zelahi	1505	15
2023-08-06	evo-2023	3448056	TheRepublic	1470	-15
2023-08-06	evo-2023	1019371	treemang	1541	10
2023-08-06	evo-2023	63099	Cless	1530	-10
2023-08-06	evo-2023	529496	Uriel Velorio	1547	15
2023-08-06	evo-2023	770344	Paradox	1516	-15
2023-08-06	evo-2023	1019371	treemang	1531	15
2023-08-06	evo-2023	336916	Anarchy Kino	1510	-15
2023-08-06	evo-2023	63099	Cless	1540	10
2023-08-06	evo-2023	2605147	こく兄	1506	-10
2023-08-06	evo-2023	770344	Paradox	1531	15
2023-08-06	evo-2023	471298	Sleepz	1510	-15
2023-08-06	evo-2023	529496	Uriel Velorio	1532	16
2023-08-06	evo-2023	3466860	MildSauce	1514	-16
2023-08-06	evo-2023	336916	Anarchy Kino	1525	15
2023-08-06	evo-2023	1615108	Tsulz	1500	-15
2023-08-06	evo-2023	1019371	treemang	1516	16
2023-08-06	evo-2023	852387	LukeGirard	1499	-16
2023-08-06	evo-2023	63099	Cless	1530	15
2023-08-06	evo-2023	3516643	Mortal Lock	1500	-15
2023-08-06	evo-2023	2605147	こく兄	1516	16
2023-08-06	evo-2023	224715	Commander Ice	1499	-16
2023-08-06	evo-2023	471298	Sleepz	1525	15
2023-08-06	evo-2023	3280225	gherkin	1495	-15
2023-08-06	evo-2023	770344	Paradox	1516	16
2023-08-06	evo-2023	2771339	REQUIEM	1502	-16
2023-08-06	evo-2023	3466860	MildSauce	1530	15
2023-08-06	evo-2023	412850	Mentaltilt	1495	-15
2023-08-06	evo-2023	529496	Uriel Velorio	1516	16
2023-08-06	evo-2023	3493267	Dennizen	1499	-16
2023-08-06	evo-2023	336916	Anarchy Kino	1510	10
2023-08-06	evo-2023	3321314	BitPanzer	1490	-10
2023-08-06	evo-2023	1615108	Tsulz	1515	15
2023-08-06	evo-2023	3496010	sMarty	1485	-15
2023-08-06	evo-2023	852387	LukeGirard	1515	15
2023-08-06	evo-2023	336087	clamatojuice	1485	-15
2023-08-06	evo-2023	63099	Cless	1515	15
2023-08-06	evo-2023	936044	Mr.Koiby	1485	-15
2023-08-06	evo-2023	3516643	Mortal Lock	1515	15
2023-08-06	evo-2023	3510179	JJ_Chieh	1485	-15
2023-08-06	evo-2023	224715	Commander Ice	1515	15
2023-08-06	evo-2023	1352742	DopeLenny	1485	-15
2023-08-06	evo-2023	3280225	gherkin	1510	10
2023-08-06	evo-2023	756925	Fonzy909	1490	-10
2023-08-06	evo-2023	471298	Sleepz	1510	10
2023-08-06	evo-2023	314050	SwampRock	1490	-10
2023-08-06	evo-2023	2771339	REQUIEM	1518	18
2023-08-06	evo-2023	793329	Uglywhen	1482	-18
2023-08-06	evo-2023	3466860	MildSauce	1515	15
2023-08-06	evo-2023	3448056	TheRepublic	1485	-15
2023-08-06	evo-2023	412850	Mentaltilt	1510	10
2023-08-06	evo-2023	1713877	Zelahi	1490	-10
2023-08-06	evo-2023	3493267	Dennizen	1515	15
2023-08-06	evo-2023	3300933	Okamikazi	1485	-15
2023-08-06	evo-2023	211121	Dragon Ninja	1521	10
2023-08-06	evo-2023	3292829	OdinsWrath	1500	-10
2023-08-06	evo-2023	67318	HamBam	1521	10
2023-08-06	evo-2023	467866	Explode	1510	-10
2023-08-06	evo-2023	3292829	OdinsWrath	1510	10
2023-08-06	evo-2023	3500527	Save Me	1500	-10
2023-08-06	evo-2023	68208	WyCry	1517	-11
2023-08-06	evo-2023	211121	Dragon Ninja	1511	11
2023-08-06	evo-2023	2874237	LifeDrainInsect	1517	-11
2023-08-06	evo-2023	67318	HamBam	1511	11
2023-08-06	evo-2023	467866	Explode	1520	10
2023-08-06	evo-2023	48971	Deka Fumo Death Cult	1490	-10
2023-08-06	evo-2023	3500527	Save Me	1510	10
2023-08-06	evo-2023	2975333	Gild	1500	-10
2023-08-06	evo-2023	68208	WyCry	1528	9
2023-08-06	evo-2023	326923	Klimax	1491	-9
2023-08-06	evo-2023	2874237	LifeDrainInsect	1528	9
2023-08-06	evo-2023	66264	Janitor	1491	-9
2023-08-06	evo-2023	467866	Explode	1510	10
2023-08-06	evo-2023	3361078	Roberto	1491	-10
2023-08-06	evo-2023	2975333	Gild	1510	10
2023-08-06	evo-2023	2690574	Renes	1500	-10
2023-08-06	evo-2023	3500527	Save Me	1500	10
2023-08-06	evo-2023	3372538	W Gundam Mike	1490	-10
2023-08-06	evo-2023	68208	WyCry	1519	9
2023-08-06	evo-2023	742093	lildom911	1481	-9
2023-08-06	evo-2023	326923	Klimax	1500	10
2023-08-06	evo-2023	1315825	Mashuu	1490	-10
2023-08-06	evo-2023	2874237	LifeDrainInsect	1519	9
2023-08-06	evo-2023	1173229	SirKai	1481	-9
2023-08-06	evo-2023	66264	Janitor	1500	10
2023-08-06	evo-2023	1659863	Leetoobad96	1490	-10
2023-08-06	evo-2023	3361078	Roberto	1501	11
2023-08-06	evo-2023	2808401	XeroTheRomanGodOfClutch	1499	-11
2023-08-06	evo-2023	467866	Explode	1500	10
2023-08-06	evo-2023	1173615	billmoo	1480	-10
2023-08-06	evo-2023	2690574	Renes	1510	10
2023-08-06	evo-2023	3336816	H	1490	-10
2023-08-06	evo-2023	68208	WyCry	1510	10
2023-08-06	evo-2023	3288669	DrBoolin	1490	-10
2023-08-06	evo-2023	2874237	LifeDrainInsect	1510	10
2023-08-06	evo-2023	3512964	Dongo	1490	-10
2023-08-06	evo-2023	2808401	XeroTheRomanGodOfClutch	1510	10
2023-08-06	evo-2023	3360948	ItsTyDog	1490	-10
2023-08-06	evo-2023	1263921	Tao	1530	10
2023-08-06	evo-2023	241494	Krackatoa	1510	-10
2023-08-06	evo-2023	57141	Kizzie Kay	1530	10
2023-08-06	evo-2023	1879183	Enickma	1510	-10
2023-08-06	evo-2023	241494	Krackatoa	1520	10
2023-08-06	evo-2023	211121	Dragon Ninja	1500	-10
2023-08-06	evo-2023	1263921	Tao	1520	10
2023-08-06	evo-2023	3292829	OdinsWrath	1500	-10
2023-08-06	evo-2023	1879183	Enickma	1520	10
2023-08-06	evo-2023	48971	Deka Fumo Death Cult	1500	-10
2023-08-06	evo-2023	57141	Kizzie Kay	1520	10
2023-08-06	evo-2023	67318	HamBam	1500	-10
2023-08-06	evo-2023	211121	Dragon Ninja	1510	10
2023-08-06	evo-2023	467866	Explode	1490	-10
2023-08-06	evo-2023	241494	Krackatoa	1510	10
2023-08-06	evo-2023	3361078	Roberto	1490	-10
2023-08-06	evo-2023	3292829	OdinsWrath	1510	10
2023-08-06	evo-2023	66264	Janitor	1490	-10
2023-08-06	evo-2023	1263921	Tao	1510	10
2023-08-06	evo-2023	1173229	SirKai	1490	-10
2023-08-06	evo-2023	1879183	Enickma	1510	10
2023-08-06	evo-2023	326923	Klimax	1490	-10
2023-08-06	evo-2023	48971	Deka Fumo Death Cult	1510	10
2023-08-06	evo-2023	742093	lildom911	1490	-10
2023-08-06	evo-2023	67318	HamBam	1510	10
2023-08-06	evo-2023	3500527	Save Me	1490	-10
2023-08-06	evo-2023	57141	Kizzie Kay	1510	10
2023-08-06	evo-2023	2975333	Gild	1500	-10
2023-08-06	evo-2023	2975333	Gild	1510	10
2023-08-06	evo-2023	1173615	billmoo	1490	-10
2023-08-06	evo-2023	225472	Skadoodley	1530	10
2023-08-06	evo-2023	221825	TheCheezcakeMan	1510	-10
2023-08-06	evo-2023	245963	Grr	1540	10
2023-08-06	evo-2023	41195	SpicySnacks	1510	-10
2023-08-06	evo-2023	221825	TheCheezcakeMan	1520	10
2023-08-06	evo-2023	1161588	dino__cl	1510	-10
2023-08-06	evo-2023	225472	Skadoodley	1520	10
2023-08-06	evo-2023	803791	Cinco Sweets	1510	-10
2023-08-06	evo-2023	245963	Grr	1530	10
2023-08-06	evo-2023	148046	Laban	1500	-10
2023-08-06	evo-2023	41195	SpicySnacks	1520	10
2023-08-06	evo-2023	2310829	SonicFinatic	1510	-10
2023-08-06	evo-2023	1161588	dino__cl	1520	10
2023-08-06	evo-2023	555171	WildThang	1500	-10
2023-08-06	evo-2023	803791	Cinco Sweets	1520	10
2023-08-06	evo-2023	3517716	ZZYZX	1490	-10
2023-08-06	evo-2023	245963	Grr	1520	10
2023-08-06	evo-2023	3474684	MF Chaos	1500	-10
2023-08-06	evo-2023	2310829	SonicFinatic	1520	10
2023-08-06	evo-2023	501122	DarkSun	1500	-10
2023-08-06	evo-2023	555171	WildThang	1510	10
2023-08-06	evo-2023	3302667	SBucaro	1490	-10
2023-08-06	evo-2023	1161588	dino__cl	1510	10
2023-08-06	evo-2023	221092	Rooflemonger	1480	-10
2023-08-06	evo-2023	803791	Cinco Sweets	1510	10
2023-08-06	evo-2023	254158	Kettch	1490	-10
2023-08-06	evo-2023	3517716	ZZYZX	1500	10
2023-08-06	evo-2023	3285228	TDToasterVT	1490	-10
2023-08-06	evo-2023	245963	Grr	1510	10
2023-08-06	evo-2023	1172248	Melonsticker	1490	-10
2023-08-06	evo-2023	3474684	MF Chaos	1510	10
2023-08-06	evo-2023	2313705	FloodWorld	1480	-10
2023-08-06	evo-2023	501122	DarkSun	1510	10
2023-08-06	evo-2023	291949	Skullatoran	1490	-10
2023-08-06	evo-2023	2310829	SonicFinatic	1510	10
2023-08-06	evo-2023	3298293	Javet	1480	-10
2023-08-06	evo-2023	555171	WildThang	1500	10
2023-08-06	evo-2023	2660947	donom	1480	-10
2023-08-06	evo-2023	254158	Kettch	1500	10
2023-08-06	evo-2023	3451777	スティーブ	1480	-10
2023-08-06	evo-2023	245963	Grr	1500	10
2023-08-06	evo-2023	2982983	Shinymac	1480	-10
2023-08-06	evo-2023	291949	Skullatoran	1500	10
2023-08-06	evo-2023	3516037	KiTTENZnKiLLZ	1480	-10
2023-08-06	evo-2023	157940	Hoishi	1530	10
2023-08-06	evo-2023	2213791	TricksterPriest	1510	-10
2023-08-06	evo-2023	3338221	Zack Rob	1530	10
2023-08-06	evo-2023	1882155	Bullish	1510	-10
2023-08-06	evo-2023	2213791	TricksterPriest	1520	10
2023-08-06	evo-2023	225472	Skadoodley	1510	-10
2023-08-06	evo-2023	157940	Hoishi	1520	10
2023-08-06	evo-2023	221825	TheCheezcakeMan	1510	-10
2023-08-06	evo-2023	1882155	Bullish	1520	10
2023-08-06	evo-2023	41195	SpicySnacks	1510	-10
2023-08-06	evo-2023	3338221	Zack Rob	1520	10
2023-08-06	evo-2023	148046	Laban	1510	-10
2023-08-06	evo-2023	225472	Skadoodley	1520	10
2023-08-06	evo-2023	2310829	SonicFinatic	1500	-10
2023-08-06	evo-2023	2213791	TricksterPriest	1510	10
2023-08-06	evo-2023	501122	DarkSun	1500	-10
2023-08-06	evo-2023	221825	TheCheezcakeMan	1520	10
2023-08-06	evo-2023	3474684	MF Chaos	1500	-10
2023-08-06	evo-2023	157940	Hoishi	1510	10
2023-08-06	evo-2023	1172248	Melonsticker	1500	-10
2023-08-06	evo-2023	41195	SpicySnacks	1520	10
2023-08-06	evo-2023	3285228	TDToasterVT	1500	-10
2023-08-06	evo-2023	1882155	Bullish	1510	10
2023-08-06	evo-2023	803791	Cinco Sweets	1500	-10
2023-08-06	evo-2023	148046	Laban	1520	10
2023-08-06	evo-2023	1161588	dino__cl	1500	-10
2023-08-06	evo-2023	3338221	Zack Rob	1510	10
2023-08-06	evo-2023	3302667	SBucaro	1500	-10
2023-08-06	evo-2023	2310829	SonicFinatic	1510	10
2023-08-06	evo-2023	555171	WildThang	1490	-10
2023-08-06	evo-2023	225472	Skadoodley	1510	10
2023-08-06	evo-2023	2660947	donom	1490	-10
2023-08-06	evo-2023	501122	DarkSun	1510	10
2023-08-06	evo-2023	221092	Rooflemonger	1490	-10
2023-08-06	evo-2023	3474684	MF Chaos	1510	10
2023-08-06	evo-2023	3451777	スティーブ	1490	-10
2023-08-06	evo-2023	221825	TheCheezcakeMan	1510	10
2023-08-06	evo-2023	254158	Kettch	1490	-10
2023-08-06	evo-2023	1172248	Melonsticker	1510	10
2023-08-06	evo-2023	3517716	ZZYZX	1490	-10
2023-08-06	evo-2023	3285228	TDToasterVT	1510	10
2023-08-06	evo-2023	2982983	Shinymac	1490	-10
2023-08-06	evo-2023	41195	SpicySnacks	1510	10
2023-08-06	evo-2023	245963	Grr	1490	-10
2023-08-06	evo-2023	803791	Cinco Sweets	1510	10
2023-08-06	evo-2023	2313705	FloodWorld	1490	-10
2023-08-06	evo-2023	1161588	dino__cl	1510	10
2023-08-06	evo-2023	3516037	KiTTENZnKiLLZ	1490	-10
2023-08-06	evo-2023	148046	Laban	1510	10
2023-08-06	evo-2023	291949	Skullatoran	1490	-10
2023-08-06	evo-2023	3302667	SBucaro	1510	10
2023-08-06	evo-2023	3298293	Javet	1490	-10
2023-08-06	evo-2023	616921	Musa-Keita	1516	10
2023-08-06	evo-2023	109919	PlayerOneTrent	1512	-10
2023-08-06	evo-2023	1614920	Energy	1548	14
2023-08-06	evo-2023	3294011	Samsquonch	1496	-14
2023-08-06	evo-2023	109919	PlayerOneTrent	1522	10
2023-08-06	evo-2023	868094	Merlando	1490	-10
2023-08-06	evo-2023	616921	Musa-Keita	1506	11
2023-08-06	evo-2023	176765	S-Ride001	1505	-11
2023-08-06	evo-2023	1614920	Energy	1534	15
2023-08-06	evo-2023	1714509	Hummingbird	1496	-15
2023-08-06	evo-2023	3294011	Samsquonch	1510	10
2023-08-06	evo-2023	175381	Pretzel Logic	1506	-10
2023-08-06	evo-2023	2018321	attraxtiv	1513	-16
2023-08-06	evo-2023	109919	PlayerOneTrent	1512	16
2023-08-06	evo-2023	176765	S-Ride001	1516	15
2023-08-06	evo-2023	866740	Spaceman	1486	-15
2023-08-06	evo-2023	1714509	Hummingbird	1511	10
2023-08-06	evo-2023	1030156	Thaiphoon	1504	-10
2023-08-06	evo-2023	175381	Pretzel Logic	1516	16
2023-08-06	evo-2023	3475535	PhantomSnivy	1503	-16
2023-08-06	evo-2023	2018321	attraxtiv	1529	14
2023-08-06	evo-2023	3516730	PepsiSlayer	1481	-14
2023-08-06	evo-2023	109919	PlayerOneTrent	1496	10
2023-08-06	evo-2023	394644	KingTip	1490	-10
2023-08-06	evo-2023	866740	Spaceman	1501	16
2023-08-06	evo-2023	223605	ottomatic	1494	-16
2023-08-06	evo-2023	176765	S-Ride001	1501	16
2023-08-06	evo-2023	2157121	Violence Party	1484	-16
2023-08-06	evo-2023	1714509	Hummingbird	1501	16
2023-08-06	evo-2023	3310373	Sovereign	1484	-16
2023-08-06	evo-2023	1030156	Thaiphoon	1514	14
2023-08-06	evo-2023	3343473	DirtyDoodler	1471	-14
2023-08-06	evo-2023	3475535	PhantomSnivy	1519	9
2023-08-06	evo-2023	149312	JackDTank	1481	-9
2023-08-06	evo-2023	175381	Pretzel Logic	1500	15
2023-08-06	evo-2023	3280109	Tenron	1475	-15
2023-08-06	evo-2023	2018321	attraxtiv	1515	15
2023-08-06	evo-2023	3361160	chalkyMILK	1485	-15
2023-08-06	evo-2023	223605	ottomatic	1510	10
2023-08-06	evo-2023	258077	Kaweeta	1490	-10
2023-08-06	evo-2023	3475535	PhantomSnivy	1510	10
2023-08-06	evo-2023	2484023	Skyfire	1475	-10
2023-08-06	evo-2023	149240	Babushas	1540	10
2023-08-06	evo-2023	3410144	CacoBro	1520	-10
2023-08-06	evo-2023	137291	Alex Smith	1540	15
2023-08-06	evo-2023	2365355	Enli	1515	-15
2023-08-06	evo-2023	3410144	CacoBro	1530	15
2023-08-06	evo-2023	616921	Musa-Keita	1495	-15
2023-08-06	evo-2023	149240	Babushas	1530	15
2023-08-06	evo-2023	868094	Merlando	1500	-15
2023-08-06	evo-2023	2365355	Enli	1530	15
2023-08-06	evo-2023	3294011	Samsquonch	1500	-15
2023-08-06	evo-2023	137291	Alex Smith	1525	10
2023-08-06	evo-2023	1614920	Energy	1519	-10
2023-08-06	evo-2023	3410144	CacoBro	1515	15
2023-08-06	evo-2023	175381	Pretzel Logic	1485	-15
2023-08-06	evo-2023	616921	Musa-Keita	1510	10
2023-08-06	evo-2023	149312	JackDTank	1490	-10
2023-08-06	evo-2023	868094	Merlando	1515	15
2023-08-06	evo-2023	3343473	DirtyDoodler	1485	-15
2023-08-06	evo-2023	149240	Babushas	1515	15
2023-08-06	evo-2023	1714509	Hummingbird	1485	-15
2023-08-06	evo-2023	3294011	Samsquonch	1515	15
2023-08-06	evo-2023	176765	S-Ride001	1485	-15
2023-08-06	evo-2023	2365355	Enli	1515	15
2023-08-06	evo-2023	866740	Spaceman	1485	-15
2023-08-06	evo-2023	1614920	Energy	1529	14
2023-08-06	evo-2023	109919	PlayerOneTrent	1486	-14
2023-08-06	evo-2023	137291	Alex Smith	1515	15
2023-08-06	evo-2023	3516730	PepsiSlayer	1495	-15
2023-08-06	evo-2023	1614920	Energy	1515	15
2023-08-06	evo-2023	2484023	Skyfire	1485	-15
2023-08-06	evo-2023	3516730	PepsiSlayer	1510	10
2023-08-06	evo-2023	3280109	Tenron	1490	-10
2023-08-06	evo-2023	3093062	Raidhyn	1530	10
2023-08-06	evo-2023	278215	Bowzachi	1520	-10
2023-08-06	evo-2023	537517	Tuna	1540	10
2023-08-06	evo-2023	3427689	ShmunkyMonke	1510	-10
2023-08-06	evo-2023	3093062	Raidhyn	1520	10
2023-08-06	evo-2023	3300682	BlinkerFluid	1510	-10
2023-08-06	evo-2023	278215	Bowzachi	1530	10
2023-08-06	evo-2023	313355	bamboozler	1500	-10
2023-08-06	evo-2023	537517	Tuna	1530	10
2023-08-06	evo-2023	2420987	Yung Goblin	1500	-10
2023-08-06	evo-2023	3427689	ShmunkyMonke	1520	10
2023-08-06	evo-2023	902647	RazorShark	1510	-10
2023-08-06	evo-2023	3300682	BlinkerFluid	1520	10
2023-08-06	evo-2023	412002	Protoman251	1500	-10
2023-08-06	evo-2023	278215	Bowzachi	1520	10
2023-08-06	evo-2023	3349027	Nerf Necro	1490	-10
2023-08-06	evo-2023	537517	Tuna	1520	10
2023-08-06	evo-2023	3281281	Mr.Music	1500	-10
2023-08-06	evo-2023	902647	RazorShark	1520	10
2023-08-06	evo-2023	3517694	Norcho	1500	-10
2023-08-06	evo-2023	412002	Protoman251	1510	10
2023-08-06	evo-2023	224370	Sykilik	1490	-10
2023-08-06	evo-2023	3300682	BlinkerFluid	1510	10
2023-08-06	evo-2023	3315591	Banana	1480	-10
2023-08-06	evo-2023	278215	Bowzachi	1510	10
2023-08-06	evo-2023	3337072	Yams	1490	-10
2023-08-06	evo-2023	3349027	Nerf Necro	1500	10
2023-08-06	evo-2023	746762	arsnova	1490	-10
2023-08-06	evo-2023	537517	Tuna	1510	10
2023-08-06	evo-2023	498156	Jae HW	1490	-10
2023-08-06	evo-2023	3281281	Mr.Music	1510	10
2023-08-06	evo-2023	399176	Theldos	1480	-10
2023-08-06	evo-2023	3517694	Norcho	1510	10
2023-08-06	evo-2023	1639911	DAI	1480	-10
2023-08-06	evo-2023	902647	RazorShark	1510	10
2023-08-06	evo-2023	356461	Biggie Schalls	1480	-10
2023-08-06	evo-2023	224370	Sykilik	1500	10
2023-08-06	evo-2023	2553530	Bread_Geezy	1480	-10
2023-08-06	evo-2023	278215	Bowzachi	1500	10
2023-08-06	evo-2023	3345144	DozerCat	1480	-10
2023-08-06	evo-2023	537517	Tuna	1500	10
2023-08-06	evo-2023	628988	OscarMike	1480	-10
2023-08-06	evo-2023	3517694	Norcho	1500	10
2023-08-06	evo-2023	273047	Cakestina	1480	-10
2023-08-06	evo-2023	3262631	Fiendish	1530	10
2023-08-06	evo-2023	6333	tropics	1520	-10
2023-08-06	evo-2023	184440	MJ_Gama	1530	10
2023-08-06	evo-2023	3387765	r3b3lroflcopter	1510	-10
2023-08-06	evo-2023	6333	tropics	1530	10
2023-08-06	evo-2023	313355	bamboozler	1510	-10
2023-08-06	evo-2023	3262631	Fiendish	1520	10
2023-08-06	evo-2023	3093062	Raidhyn	1510	-10
2023-08-06	evo-2023	3387765	r3b3lroflcopter	1520	10
2023-08-06	evo-2023	3427689	ShmunkyMonke	1510	-10
2023-08-06	evo-2023	184440	MJ_Gama	1520	10
2023-08-06	evo-2023	2420987	Yung Goblin	1510	-10
2023-08-06	evo-2023	6333	tropics	1520	10
2023-08-06	evo-2023	902647	RazorShark	1500	-10
2023-08-06	evo-2023	313355	bamboozler	1520	10
2023-08-06	evo-2023	1639911	DAI	1490	-10
2023-08-06	evo-2023	3093062	Raidhyn	1520	10
2023-08-06	evo-2023	3281281	Mr.Music	1500	-10
2023-08-06	evo-2023	3262631	Fiendish	1510	10
2023-08-06	evo-2023	498156	Jae HW	1500	-10
2023-08-06	evo-2023	3427689	ShmunkyMonke	1520	10
2023-08-06	evo-2023	746762	arsnova	1500	-10
2023-08-06	evo-2023	3387765	r3b3lroflcopter	1510	10
2023-08-06	evo-2023	3337072	Yams	1500	-10
2023-08-06	evo-2023	2420987	Yung Goblin	1520	10
2023-08-06	evo-2023	3300682	BlinkerFluid	1500	-10
2023-08-06	evo-2023	184440	MJ_Gama	1510	10
2023-08-06	evo-2023	412002	Protoman251	1500	-10
2023-08-06	evo-2023	902647	RazorShark	1510	10
2023-08-06	evo-2023	2553530	Bread_Geezy	1490	-10
2023-08-06	evo-2023	6333	tropics	1510	10
2023-08-06	evo-2023	224370	Sykilik	1490	-10
2023-08-06	evo-2023	313355	bamboozler	1510	10
2023-08-06	evo-2023	3315591	Banana	1490	-10
2023-08-06	evo-2023	3093062	Raidhyn	1510	10
2023-08-06	evo-2023	278215	Bowzachi	1490	-10
2023-08-06	evo-2023	3281281	Mr.Music	1510	10
2023-08-06	evo-2023	3345144	DozerCat	1490	-10
2023-08-06	evo-2023	498156	Jae HW	1510	10
2023-08-06	evo-2023	3349027	Nerf Necro	1490	-10
2023-08-06	evo-2023	746762	arsnova	1510	10
2023-08-06	evo-2023	628988	OscarMike	1490	-10
2023-08-06	evo-2023	3427689	ShmunkyMonke	1510	10
2023-08-06	evo-2023	537517	Tuna	1490	-10
2023-08-06	evo-2023	3337072	Yams	1510	10
2023-08-06	evo-2023	399176	Theldos	1490	-10
2023-08-06	evo-2023	2420987	Yung Goblin	1510	10
2023-08-06	evo-2023	3517694	Norcho	1490	-10
2023-08-06	evo-2023	3300682	BlinkerFluid	1510	10
2023-08-06	evo-2023	273047	Cakestina	1490	-10
2023-08-06	evo-2023	412002	Protoman251	1510	10
2023-08-06	evo-2023	356461	Biggie Schalls	1490	-10
2023-08-06	evo-2023	527340	Polyphonic	1546	9
2023-08-06	evo-2023	2307959	Samaro	1506	-9
2023-08-06	evo-2023	655739	Alec	1525	10
2023-08-06	evo-2023	1128257	Stefunn	1495	-10
2023-08-06	evo-2023	2307959	Samaro	1515	10
2023-08-06	evo-2023	220155	Q Style	1510	-10
2023-08-06	evo-2023	527340	Polyphonic	1537	9
2023-08-06	evo-2023	697278	Garygametime	1486	-9
2023-08-06	evo-2023	1128257	Stefunn	1505	10
2023-08-06	evo-2023	3517618	ArisTotleyo	1496	-10
2023-08-06	evo-2023	655739	Alec	1515	10
2023-08-06	evo-2023	224353	Ifeanyi	1506	-10
2023-08-06	evo-2023	220155	Q Style	1520	10
2023-08-06	evo-2023	679062	YJK	1491	-10
2023-08-06	evo-2023	527340	Polyphonic	1528	9
2023-08-06	evo-2023	3421101	sublimeblur3	1486	-9
2023-08-06	evo-2023	3517618	ArisTotleyo	1506	10
2023-08-06	evo-2023	3353960	Rip4yaboi	1485	-10
2023-08-06	evo-2023	224353	Ifeanyi	1516	10
2023-08-06	evo-2023	1886434	BennyBoi	1495	-10
2023-08-06	evo-2023	679062	YJK	1501	11
2023-08-06	evo-2023	830502	Hasu	1499	-11
2023-08-06	evo-2023	220155	Q Style	1510	10
2023-08-06	evo-2023	2630009	YellowBison	1480	-10
2023-08-06	evo-2023	527340	Polyphonic	1519	9
2023-08-06	evo-2023	3517697	Darkslayer90000	1476	-9
2023-08-06	evo-2023	3421101	sublimeblur3	1495	10
2023-08-06	evo-2023	992717	Buppa	1490	-10
2023-08-06	evo-2023	2787775	Togifree12	1499	-11
2023-08-06	evo-2023	3517618	ArisTotleyo	1496	11
2023-08-06	evo-2023	3353960	Rip4yaboi	1495	10
2023-08-06	evo-2023	2752210	A_Ginn	1490	-10
