id	entrant1Id	entrant2Id	entrant1Name	entrant2Name	entrant1Score	entrant2Score	completed	winnerId	loserId	winnerName	loserName	fullRoundText	bracketName	bracketId	entrant1playerId	entrant1playerTag	entrant1entrantId	entrant2playerId	entrant2playerTag	entrant2entrantId	bracketOrder	roundOrder
63516212	12660953	12510751	Epsilum	Skiff	-1	-1	True	12660953	12510751	Epsilum	Skiff	Winners Round 1	Round 1 Pools	2151118	1621035	Epsilum	12660953	173366	Skiff	12510751	1	1
63516213	13383220	12835055	Orimo | August	candle	-1	-1	True	13383220	12835055	Orimo | August	candle	Winners Round 1	Round 1 Pools	2151118	864416	August	13383220	776233	candle	12835055	1	1
63516214	12824182	12424888	Toothpick	skiwoquel	-1	-1	True	12424888	12824182	skiwoquel	Toothpick	Winners Round 1	Round 1 Pools	2151118	964917	Toothpick	12824182	178647	skiwoquel	12424888	1	1
63516216	12425618	12437246	No One	Dream Hunters | XDream	-1	-1	True	12437246	12425618	Dream Hunters | XDream	No One	Winners Round 1	Round 1 Pools	2151118	1202227	No One	12425618	1173277	XDream	12437246	1	1
63516217	12991942	13455920	Minister Of Defense	$ | its your boy tree	-1	-1	True	13455920	12991942	$ | its your boy tree	Minister Of Defense	Winners Round 1	Round 1 Pools	2151118	2842797	Minister Of Defense	12991942	318636	its your boy tree	13455920	1	1
63516218	13399444	13283707	PHAMUP | John Nakano	h03thatstony	-1	-1	True	13399444	13283707	PHAMUP | John Nakano	h03thatstony	Winners Round 1	Round 1 Pools	2151118	136588	John Nakano	13399444	3355794	h03thatstony	13283707	1	1
63516220	12521901	12825429	E-sao	Bandito Hum	-1	-1	True	12521901	12825429	E-sao	Bandito Hum	Winners Round 1	Round 1 Pools	2151118	2582631	E-sao	12521901	1313247	Bandito Hum	12825429	1	1
63516221	13646221	13484122	Tatsuna	HarpInteraction	-1	-1	True	13646221	13484122	Tatsuna	HarpInteraction	Winners Round 1	Round 1 Pools	2151118	522174	Tatsuna	13646221	3488908	HarpInteraction	13484122	1	1
63516222	13141345	13564752	FcAgent	Marluxio Deathblade	-1	-1	True	13141345	13564752	FcAgent	Marluxio Deathblade	Winners Round 1	Round 1 Pools	2151118	232590	FcAgent	13141345	545307	Marluxio Deathblade	13564752	1	1
63516224	12598649	12843797	XOF | Twohands	SaucyRagu	-1	-1	True	12598649	12843797	XOF | Twohands	SaucyRagu	Winners Round 1	Round 1 Pools	2151118	1716273	Twohands	12598649	1174414	SaucyRagu	12843797	1	1
63516225	12611101	13377437	Ho3k | ProJo	SomedaySoon	-1	-1	True	13377437	12611101	SomedaySoon	Ho3k | ProJo	Winners Round 1	Round 1 Pools	2151118	158310	ProJo	12611101	1166534	SomedaySoon	13377437	1	1
63516226	13578388	12424965	Pixels	Suisimpai	-1	-1	True	13578388	12424965	Pixels	Suisimpai	Winners Round 1	Round 1 Pools	2151118	189549	Pixels	13578388	293473	Suisimpai	12424965	1	1
63516227	12848166	12660953	Dual Kevin	Epsilum	-1	-1	True	12848166	12660953	Dual Kevin	Epsilum	Winners Round 2	Round 1 Pools	2151118	141329	Dual Kevin	12848166	1621035	Epsilum	12660953	1	2
63516228	13383220	12424888	Orimo | August	skiwoquel	-1	-1	True	13383220	12424888	Orimo | August	skiwoquel	Winners Round 2	Round 1 Pools	2151118	864416	August	13383220	178647	skiwoquel	12424888	1	2
63516229	13643634	12437246	860 | Kite	Dream Hunters | XDream	-1	-1	True	13643634	12437246	860 | Kite	Dream Hunters | XDream	Winners Round 2	Round 1 Pools	2151118	726024	Kite	13643634	1173277	XDream	12437246	1	2
63516230	13455920	13399444	$ | its your boy tree	PHAMUP | John Nakano	-1	-1	True	13455920	13399444	$ | its your boy tree	PHAMUP | John Nakano	Winners Round 2	Round 1 Pools	2151118	318636	its your boy tree	13455920	136588	John Nakano	13399444	1	2
63516231	13563703	12521901	SaGe	E-sao	-1	-1	True	13563703	12521901	SaGe	E-sao	Winners Round 2	Round 1 Pools	2151118	156709	SaGe	13563703	2582631	E-sao	12521901	1	2
63516232	13646221	13141345	Tatsuna	FcAgent	-1	-1	True	13141345	13646221	FcAgent	Tatsuna	Winners Round 2	Round 1 Pools	2151118	522174	Tatsuna	13646221	232590	FcAgent	13141345	1	2
63516233	13586329	12598649	H-DOPE	XOF | Twohands	-1	-1	True	13586329	12598649	H-DOPE	XOF | Twohands	Winners Round 2	Round 1 Pools	2151118	2098545	H-DOPE	13586329	1716273	Twohands	12598649	1	2
63516234	13377437	13578388	SomedaySoon	Pixels	-1	-1	True	13578388	13377437	Pixels	SomedaySoon	Winners Round 2	Round 1 Pools	2151118	1166534	SomedaySoon	13377437	189549	Pixels	13578388	1	2
63516235	12848166	13383220	Dual Kevin	Orimo | August	-1	-1	True	12848166	13383220	Dual Kevin	Orimo | August	Winners Quarter-Final	Round 1 Pools	2151118	141329	Dual Kevin	12848166	864416	August	13383220	1	3
63516236	13643634	13455920	860 | Kite	$ | its your boy tree	-1	-1	True	13643634	13455920	860 | Kite	$ | its your boy tree	Winners Quarter-Final	Round 1 Pools	2151118	726024	Kite	13643634	318636	its your boy tree	13455920	1	3
63516237	13563703	13141345	SaGe	FcAgent	-1	-1	True	13563703	13141345	SaGe	FcAgent	Winners Quarter-Final	Round 1 Pools	2151118	156709	SaGe	13563703	232590	FcAgent	13141345	1	3
63516238	13586329	13578388	H-DOPE	Pixels	-1	-1	True	13586329	13578388	H-DOPE	Pixels	Winners Quarter-Final	Round 1 Pools	2151118	2098545	H-DOPE	13586329	189549	Pixels	13578388	1	3
63516239	12848166	13643634	Dual Kevin	860 | Kite	-1	-1	True	12848166	13643634	Dual Kevin	860 | Kite	Winners Semi-Final	Round 1 Pools	2151118	141329	Dual Kevin	12848166	726024	Kite	13643634	1	4
63516240	13563703	13586329	SaGe	H-DOPE	-1	-1	True	13586329	13563703	H-DOPE	SaGe	Winners Semi-Final	Round 1 Pools	2151118	156709	SaGe	13563703	2098545	H-DOPE	13586329	1	4
63516277	12835055	12824182	candle	Toothpick	-1	-1	True	12824182	12835055	Toothpick	candle	Losers Round 1	Round 1 Pools	2151118	776233	candle	12835055	964917	Toothpick	12824182	1	6
63516279	12991942	13283707	Minister Of Defense	h03thatstony	-1	-1	True	12991942	13283707	Minister Of Defense	h03thatstony	Losers Round 1	Round 1 Pools	2151118	2842797	Minister Of Defense	12991942	3355794	h03thatstony	13283707	1	6
63516281	13484122	13564752	HarpInteraction	Marluxio Deathblade	-1	-1	True	13564752	13484122	Marluxio Deathblade	HarpInteraction	Losers Round 1	Round 1 Pools	2151118	3488908	HarpInteraction	13484122	545307	Marluxio Deathblade	13564752	1	6
63516283	12611101	12424965	Ho3k | ProJo	Suisimpai	-1	-1	True	12611101	12424965	Ho3k | ProJo	Suisimpai	Losers Round 1	Round 1 Pools	2151118	158310	ProJo	12611101	293473	Suisimpai	12424965	1	6
63516284	13377437	12510751	SomedaySoon	Skiff	-1	-1	True	13377437	12510751	SomedaySoon	Skiff	Losers Round 2	Round 1 Pools	2151118	1166534	SomedaySoon	13377437	173366	Skiff	12510751	1	7
63516285	12598649	12824182	XOF | Twohands	Toothpick	-1	-1	True	12598649	12824182	XOF | Twohands	Toothpick	Losers Round 2	Round 1 Pools	2151118	1716273	Twohands	12598649	964917	Toothpick	12824182	1	7
63516286	13646221	12425618	Tatsuna	No One	-1	-1	True	12425618	13646221	No One	Tatsuna	Losers Round 2	Round 1 Pools	2151118	522174	Tatsuna	13646221	1202227	No One	12425618	1	7
63516287	12521901	12991942	E-sao	Minister Of Defense	-1	-1	True	12991942	12521901	Minister Of Defense	E-sao	Losers Round 2	Round 1 Pools	2151118	2582631	E-sao	12521901	2842797	Minister Of Defense	12991942	1	7
63516288	13399444	12825429	PHAMUP | John Nakano	Bandito Hum	-1	-1	True	13399444	12825429	PHAMUP | John Nakano	Bandito Hum	Losers Round 2	Round 1 Pools	2151118	136588	John Nakano	13399444	1313247	Bandito Hum	12825429	1	7
63516289	12437246	13564752	Dream Hunters | XDream	Marluxio Deathblade	-1	-1	True	12437246	13564752	Dream Hunters | XDream	Marluxio Deathblade	Losers Round 2	Round 1 Pools	2151118	1173277	XDream	12437246	545307	Marluxio Deathblade	13564752	1	7
63516290	12424888	12843797	skiwoquel	SaucyRagu	-1	-1	True	12843797	12424888	SaucyRagu	skiwoquel	Losers Round 2	Round 1 Pools	2151118	178647	skiwoquel	12424888	1174414	SaucyRagu	12843797	1	7
63516291	12660953	12611101	Epsilum	Ho3k | ProJo	-1	-1	True	12611101	12660953	Ho3k | ProJo	Epsilum	Losers Round 2	Round 1 Pools	2151118	1621035	Epsilum	12660953	158310	ProJo	12611101	1	7
63516292	13377437	12598649	SomedaySoon	XOF | Twohands	-1	-1	True	13377437	12598649	SomedaySoon	XOF | Twohands	Losers Round 3	Round 1 Pools	2151118	1166534	SomedaySoon	13377437	1716273	Twohands	12598649	1	8
63516293	12425618	12991942	No One	Minister Of Defense	-1	-1	True	12425618	12991942	No One	Minister Of Defense	Losers Round 3	Round 1 Pools	2151118	1202227	No One	12425618	2842797	Minister Of Defense	12991942	1	8
63516294	13399444	12437246	PHAMUP | John Nakano	Dream Hunters | XDream	-1	-1	True	12437246	13399444	Dream Hunters | XDream	PHAMUP | John Nakano	Losers Round 3	Round 1 Pools	2151118	136588	John Nakano	13399444	1173277	XDream	12437246	1	8
63516295	12843797	12611101	SaucyRagu	Ho3k | ProJo	-1	-1	True	12611101	12843797	Ho3k | ProJo	SaucyRagu	Losers Round 3	Round 1 Pools	2151118	1174414	SaucyRagu	12843797	158310	ProJo	12611101	1	8
63516296	13455920	13377437	$ | its your boy tree	SomedaySoon	-1	-1	True	13377437	13455920	SomedaySoon	$ | its your boy tree	Losers Round 4	Round 1 Pools	2151118	318636	its your boy tree	13455920	1166534	SomedaySoon	13377437	1	9
63516297	13383220	12425618	Orimo | August	No One	-1	-1	True	12425618	13383220	No One	Orimo | August	Losers Round 4	Round 1 Pools	2151118	864416	August	13383220	1202227	No One	12425618	1	9
63516298	13578388	12437246	Pixels	Dream Hunters | XDream	-1	-1	True	12437246	13578388	Dream Hunters | XDream	Pixels	Losers Round 4	Round 1 Pools	2151118	189549	Pixels	13578388	1173277	XDream	12437246	1	9
63516299	13141345	12611101	FcAgent	Ho3k | ProJo	-1	-1	True	12611101	13141345	Ho3k | ProJo	FcAgent	Losers Round 4	Round 1 Pools	2151118	232590	FcAgent	13141345	158310	ProJo	12611101	1	9
63516300	13377437	12425618	SomedaySoon	No One	-1	-1	True	12425618	13377437	No One	SomedaySoon	Losers Round 5	Round 1 Pools	2151118	1166534	SomedaySoon	13377437	1202227	No One	12425618	1	10
63516301	12437246	12611101	Dream Hunters | XDream	Ho3k | ProJo	-1	-1	True	12611101	12437246	Ho3k | ProJo	Dream Hunters | XDream	Losers Round 5	Round 1 Pools	2151118	1173277	XDream	12437246	158310	ProJo	12611101	1	10
63535900	13588585	12818028	DHARMA	TurboFrog | FroggyThief	-1	-1	True	12818028	13588585	TurboFrog | FroggyThief	DHARMA	Winners Round 1	Round 1 Pools	2151119	2890882	DHARMA	13588585	3134021	FroggyThief	12818028	1	1
63535901	12423939	12921754	Flubbin	Skytech Gaming | Blazewind	-1	-1	True	12921754	12423939	Skytech Gaming | Blazewind	Flubbin	Winners Round 1	Round 1 Pools	2151119	643553	Flubbin	12423939	3383089	Blazewind	12921754	1	1
63535902	13373736	13553110	NCSD FGC | WeebTresh	Rage	-1	-1	True	13373736	13553110	NCSD FGC | WeebTresh	Rage	Winners Round 1	Round 1 Pools	2151119	1197863	WeebTresh	13373736	3500234	Rage	13553110	1	1
63535904	12886967	13452112	Crapple	Pawdy	-1	-1	True	12886967	13452112	Crapple	Pawdy	Winners Round 1	Round 1 Pools	2151119	151375	Crapple	12886967	895476	Pawdy	13452112	1	1
63535905	13384054	12853292	GetGood | Placeholder	Fableheath	-1	-1	True	12853292	13384054	Fableheath	GetGood | Placeholder	Winners Round 1	Round 1 Pools	2151119	3472124	Placeholder	13384054	963644	Fableheath	12853292	1	1
63535906	12892681	13621754	WGYL | hanbit	Tentafer	-1	-1	True	12892681	13621754	WGYL | hanbit	Tentafer	Winners Round 1	Round 1 Pools	2151119	40120	hanbit	12892681	1813943	Tentafer	13621754	1	1
63535908	13537837	12423487	JPV | The Gaster	Soju	-1	-1	True	12423487	13537837	Soju	JPV | The Gaster	Winners Round 1	Round 1 Pools	2151119	2031662	The Gaster	13537837	29839	Soju	12423487	1	1
63535909	12828298	13052331	TTF | pimpbot9000	AKG | Rubix	-1	-1	True	12828298	13052331	TTF | pimpbot9000	AKG | Rubix	Winners Round 1	Round 1 Pools	2151119	339992	pimpbot9000	12828298	137516	Rubix	13052331	1	1
63535910	12799598	13101820	WillyWTF	Irridium	-1	-1	True	12799598	13101820	WillyWTF	Irridium	Winners Round 1	Round 1 Pools	2151119	393815	WillyWTF	12799598	2376352	Irridium	13101820	1	1
63535912	13643265	13516304	ILLWILL33	UG| | Jako Man	-1	-1	True	13643265	13516304	ILLWILL33	UG| | Jako Man	Winners Round 1	Round 1 Pools	2151119	3516995	ILLWILL33	13643265	325112	Jako Man	13516304	1	1
63535913	13588831	12840619	GonzoTwoTimes	chainjail	-1	-1	True	13588831	12840619	GonzoTwoTimes	chainjail	Winners Round 1	Round 1 Pools	2151119	65125	GonzoTwoTimes	13588831	666101	chainjail	12840619	1	1
63535914	13565657	13346178	TooSpooky	Sneiru	-1	-1	True	13346178	13565657	Sneiru	TooSpooky	Winners Round 1	Round 1 Pools	2151119	3501984	TooSpooky	13565657	3030176	Sneiru	13346178	1	1
63535915	13595666	12818028	00 | Veggey	TurboFrog | FroggyThief	-1	-1	True	13595666	12818028	00 | Veggey	TurboFrog | FroggyThief	Winners Round 2	Round 1 Pools	2151119	679474	Veggey	13595666	3134021	FroggyThief	12818028	1	2
63535916	12921754	13373736	Skytech Gaming | Blazewind	NCSD FGC | WeebTresh	-1	-1	True	13373736	12921754	NCSD FGC | WeebTresh	Skytech Gaming | Blazewind	Winners Round 2	Round 1 Pools	2151119	3383089	Blazewind	12921754	1197863	WeebTresh	13373736	1	2
63535917	13301391	12886967	Feroz	Crapple	-1	-1	True	13301391	12886967	Feroz	Crapple	Winners Round 2	Round 1 Pools	2151119	631620	Feroz	13301391	151375	Crapple	12886967	1	2
63535918	12853292	12892681	Fableheath	WGYL | hanbit	-1	-1	True	12853292	12892681	Fableheath	WGYL | hanbit	Winners Round 2	Round 1 Pools	2151119	963644	Fableheath	12853292	40120	hanbit	12892681	1	2
63535919	13588222	12423487	JCG | KINARI	Soju	-1	-1	True	13588222	12423487	JCG | KINARI	Soju	Winners Round 2	Round 1 Pools	2151119	797889	KINARI	13588222	29839	Soju	12423487	1	2
63535920	12828298	12799598	TTF | pimpbot9000	WillyWTF	-1	-1	True	12799598	12828298	WillyWTF	TTF | pimpbot9000	Winners Round 2	Round 1 Pools	2151119	339992	pimpbot9000	12828298	393815	WillyWTF	12799598	1	2
63535921	12422707	13643265	Element	ILLWILL33	-1	-1	True	12422707	13643265	Element	ILLWILL33	Winners Round 2	Round 1 Pools	2151119	153524	Element	12422707	3516995	ILLWILL33	13643265	1	2
63535922	13588831	13346178	GonzoTwoTimes	Sneiru	-1	-1	True	13346178	13588831	Sneiru	GonzoTwoTimes	Winners Round 2	Round 1 Pools	2151119	65125	GonzoTwoTimes	13588831	3030176	Sneiru	13346178	1	2
63535923	13595666	13373736	00 | Veggey	NCSD FGC | WeebTresh	-1	-1	True	13595666	13373736	00 | Veggey	NCSD FGC | WeebTresh	Winners Quarter-Final	Round 1 Pools	2151119	679474	Veggey	13595666	1197863	WeebTresh	13373736	1	3
63535924	13301391	12853292	Feroz	Fableheath	-1	-1	True	13301391	12853292	Feroz	Fableheath	Winners Quarter-Final	Round 1 Pools	2151119	631620	Feroz	13301391	963644	Fableheath	12853292	1	3
63535925	13588222	12799598	JCG | KINARI	WillyWTF	-1	-1	True	12799598	13588222	WillyWTF	JCG | KINARI	Winners Quarter-Final	Round 1 Pools	2151119	797889	KINARI	13588222	393815	WillyWTF	12799598	1	3
63535926	12422707	13346178	Element	Sneiru	-1	-1	True	12422707	13346178	Element	Sneiru	Winners Quarter-Final	Round 1 Pools	2151119	153524	Element	12422707	3030176	Sneiru	13346178	1	3
63535927	13595666	13301391	00 | Veggey	Feroz	-1	-1	True	13595666	13301391	00 | Veggey	Feroz	Winners Semi-Final	Round 1 Pools	2151119	679474	Veggey	13595666	631620	Feroz	13301391	1	4
63535928	12799598	12422707	WillyWTF	Element	-1	-1	True	12422707	12799598	Element	WillyWTF	Winners Semi-Final	Round 1 Pools	2151119	393815	WillyWTF	12799598	153524	Element	12422707	1	4
63535965	12423939	13553110	Flubbin	Rage	-1	-1	True	13553110	12423939	Rage	Flubbin	Losers Round 1	Round 1 Pools	2151119	643553	Flubbin	12423939	3500234	Rage	13553110	1	6
63535967	13384054	13621754	GetGood | Placeholder	Tentafer	-1	-1	True	13384054	13621754	GetGood | Placeholder	Tentafer	Losers Round 1	Round 1 Pools	2151119	3472124	Placeholder	13384054	1813943	Tentafer	13621754	1	6
63535969	13052331	13101820	AKG | Rubix	Irridium	-1	-1	True	13052331	13101820	AKG | Rubix	Irridium	Losers Round 1	Round 1 Pools	2151119	137516	Rubix	13052331	2376352	Irridium	13101820	1	6
63535971	12840619	13565657	chainjail	TooSpooky	-1	-1	True	12840619	13565657	chainjail	TooSpooky	Losers Round 1	Round 1 Pools	2151119	666101	chainjail	12840619	3501984	TooSpooky	13565657	1	6
63535972	13588831	13588585	GonzoTwoTimes	DHARMA	-1	-1	True	13588831	13588585	GonzoTwoTimes	DHARMA	Losers Round 2	Round 1 Pools	2151119	65125	GonzoTwoTimes	13588831	2890882	DHARMA	13588585	1	7
63535973	13643265	13553110	ILLWILL33	Rage	-1	-1	True	13643265	13553110	ILLWILL33	Rage	Losers Round 2	Round 1 Pools	2151119	3516995	ILLWILL33	13643265	3500234	Rage	13553110	1	7
63535974	12828298	13452112	TTF | pimpbot9000	Pawdy	-1	-1	True	12828298	13452112	TTF | pimpbot9000	Pawdy	Losers Round 2	Round 1 Pools	2151119	339992	pimpbot9000	12828298	895476	Pawdy	13452112	1	7
63535975	12423487	13384054	Soju	GetGood | Placeholder	-1	-1	True	13384054	12423487	GetGood | Placeholder	Soju	Losers Round 2	Round 1 Pools	2151119	29839	Soju	12423487	3472124	Placeholder	13384054	1	7
63535976	12892681	13537837	WGYL | hanbit	JPV | The Gaster	-1	-1	True	13537837	12892681	JPV | The Gaster	WGYL | hanbit	Losers Round 2	Round 1 Pools	2151119	40120	hanbit	12892681	2031662	The Gaster	13537837	1	7
63535977	12886967	13052331	Crapple	AKG | Rubix	-1	-1	True	13052331	12886967	AKG | Rubix	Crapple	Losers Round 2	Round 1 Pools	2151119	151375	Crapple	12886967	137516	Rubix	13052331	1	7
63535978	12921754	13516304	Skytech Gaming | Blazewind	UG| | Jako Man	-1	-1	True	12921754	13516304	Skytech Gaming | Blazewind	UG| | Jako Man	Losers Round 2	Round 1 Pools	2151119	3383089	Blazewind	12921754	325112	Jako Man	13516304	1	7
63535979	12818028	12840619	TurboFrog | FroggyThief	chainjail	-1	-1	True	12818028	12840619	TurboFrog | FroggyThief	chainjail	Losers Round 2	Round 1 Pools	2151119	3134021	FroggyThief	12818028	666101	chainjail	12840619	1	7
63535980	13588831	13643265	GonzoTwoTimes	ILLWILL33	-1	-1	True	13588831	13643265	GonzoTwoTimes	ILLWILL33	Losers Round 3	Round 1 Pools	2151119	65125	GonzoTwoTimes	13588831	3516995	ILLWILL33	13643265	1	8
63535981	12828298	13384054	TTF | pimpbot9000	GetGood | Placeholder	-1	-1	True	12828298	13384054	TTF | pimpbot9000	GetGood | Placeholder	Losers Round 3	Round 1 Pools	2151119	339992	pimpbot9000	12828298	3472124	Placeholder	13384054	1	8
63535982	13537837	13052331	JPV | The Gaster	AKG | Rubix	-1	-1	True	13537837	13052331	JPV | The Gaster	AKG | Rubix	Losers Round 3	Round 1 Pools	2151119	2031662	The Gaster	13537837	137516	Rubix	13052331	1	8
63535983	12921754	12818028	Skytech Gaming | Blazewind	TurboFrog | FroggyThief	-1	-1	True	12818028	12921754	TurboFrog | FroggyThief	Skytech Gaming | Blazewind	Losers Round 3	Round 1 Pools	2151119	3383089	Blazewind	12921754	3134021	FroggyThief	12818028	1	8
63535984	12853292	13588831	Fableheath	GonzoTwoTimes	-1	-1	True	12853292	13588831	Fableheath	GonzoTwoTimes	Losers Round 4	Round 1 Pools	2151119	963644	Fableheath	12853292	65125	GonzoTwoTimes	13588831	1	9
63535985	13373736	12828298	NCSD FGC | WeebTresh	TTF | pimpbot9000	1	2	True	12828298	13373736	TTF | pimpbot9000	NCSD FGC | WeebTresh	Losers Round 4	Round 1 Pools	2151119	1197863	WeebTresh	13373736	339992	pimpbot9000	12828298	1	9
63535986	13346178	13537837	Sneiru	JPV | The Gaster	-1	-1	True	13346178	13537837	Sneiru	JPV | The Gaster	Losers Round 4	Round 1 Pools	2151119	3030176	Sneiru	13346178	2031662	The Gaster	13537837	1	9
63535987	13588222	12818028	JCG | KINARI	TurboFrog | FroggyThief	-1	-1	True	13588222	12818028	JCG | KINARI	TurboFrog | FroggyThief	Losers Round 4	Round 1 Pools	2151119	797889	KINARI	13588222	3134021	FroggyThief	12818028	1	9
63535988	12853292	12828298	Fableheath	TTF | pimpbot9000	0	2	True	12828298	12853292	TTF | pimpbot9000	Fableheath	Losers Round 5	Round 1 Pools	2151119	963644	Fableheath	12853292	339992	pimpbot9000	12828298	1	10
63535989	13346178	13588222	Sneiru	JCG | KINARI	-1	-1	True	13346178	13588222	Sneiru	JCG | KINARI	Losers Round 5	Round 1 Pools	2151119	3030176	Sneiru	13346178	797889	KINARI	13588222	1	10
63511316	12475749	13580837	h1gz	jeuce	2	0	True	12475749	13580837	h1gz	jeuce	Winners Round 1	Round 1 Pools	2151120	404704	h1gz	12475749	2581036	jeuce	13580837	1	1
63511317	13397045	13577869	DS_J	GeeEhmCee	0	-1	True	13397045	13577869	DS_J	GeeEhmCee	Winners Round 1	Round 1 Pools	2151120	415748	DS_J	13397045	3364834	GeeEhmCee	13577869	1	1
63511318	13253397	13451713	CptCubone	Horizon	1	2	True	13451713	13253397	Horizon	CptCubone	Winners Round 1	Round 1 Pools	2151120	3447111	CptCubone	13253397	520362	Horizon	13451713	1	1
63511320	13457740	12849345	Gooba	Kami	2	0	True	13457740	12849345	Gooba	Kami	Winners Round 1	Round 1 Pools	2151120	2262164	Gooba	13457740	3368163	Kami	12849345	1	1
63511322	13493308	12838668	Fill-Up	Kyukonbaaru	2	1	True	13493308	12838668	Fill-Up	Kyukonbaaru	Winners Round 1	Round 1 Pools	2151120	1839509	Fill-Up	13493308	3365629	Kyukonbaaru	12838668	1	1
63511324	13313983	12836152	Yemma	Kyar	2	0	True	13313983	12836152	Yemma	Kyar	Winners Round 1	Round 1 Pools	2151120	2716235	Yemma	13313983	3365178	Kyar	12836152	1	1
63511325	12735341	13645588	Dflychamp	Remtastic	1	2	True	13645588	12735341	Remtastic	Dflychamp	Winners Round 1	Round 1 Pools	2151120	2397905	Dflychamp	12735341	1373459	Remtastic	13645588	1	1
63511326	12508261	13354927	Baggio	CWN | Rice Farmer 808	0	-1	True	12508261	13354927	Baggio	CWN | Rice Farmer 808	Winners Round 1	Round 1 Pools	2151120	39155	Baggio	12508261	3466842	Rice Farmer 808	13354927	1	1
63511328	12840549	12423337	PoyoPower	Zero Coconut	0	-1	True	12840549	12423337	PoyoPower	Zero Coconut	Winners Round 1	Round 1 Pools	2151120	2734286	PoyoPower	12840549	740609	Zero Coconut	12423337	1	1
63511329	12903853	13604301	SESH | franksayngo	SpookyLeaf	0	2	True	13604301	12903853	SpookyLeaf	SESH | franksayngo	Winners Round 1	Round 1 Pools	2151120	712650	franksayngo	12903853	468761	SpookyLeaf	13604301	1	1
63511330	12441369	12849730	Xixus_	LAYAK999	2	1	True	12441369	12849730	Xixus_	LAYAK999	Winners Round 1	Round 1 Pools	2151120	1840017	Xixus_	12441369	3368251	LAYAK999	12849730	1	1
63511331	12426758	12475749	GamerBee	h1gz	2	0	True	12426758	12475749	GamerBee	h1gz	Winners Round 2	Round 1 Pools	2151120	212351	GamerBee	12426758	404704	h1gz	12475749	1	2
63511332	13397045	13451713	DS_J	Horizon	2	0	True	13397045	13451713	DS_J	Horizon	Winners Round 2	Round 1 Pools	2151120	415748	DS_J	13397045	520362	Horizon	13451713	1	2
63511333	13596877	13457740	ChevalierMalFet	Gooba	0	2	True	13457740	13596877	Gooba	ChevalierMalFet	Winners Round 2	Round 1 Pools	2151120	1576706	ChevalierMalFet	13596877	2262164	Gooba	13457740	1	2
63511334	12830764	13493308	easygoinn	Fill-Up	2	0	True	12830764	13493308	easygoinn	Fill-Up	Winners Round 2	Round 1 Pools	2151120	2414454	easygoinn	12830764	1839509	Fill-Up	13493308	1	2
63511335	13475641	13313983	Melbu	Yemma	2	0	True	13475641	13313983	Melbu	Yemma	Winners Round 2	Round 1 Pools	2151120	357357	Melbu	13475641	2716235	Yemma	13313983	1	2
63511336	13645588	12508261	Remtastic	Baggio	0	2	True	12508261	13645588	Baggio	Remtastic	Winners Round 2	Round 1 Pools	2151120	1373459	Remtastic	13645588	39155	Baggio	12508261	1	2
63511337	12505080	12840549	Setchi	PoyoPower	-1	0	True	12840549	12505080	PoyoPower	Setchi	Winners Round 2	Round 1 Pools	2151120	31327	Setchi	12505080	2734286	PoyoPower	12840549	1	2
63511338	13604301	12441369	SpookyLeaf	Xixus_	2	1	True	13604301	12441369	SpookyLeaf	Xixus_	Winners Round 2	Round 1 Pools	2151120	468761	SpookyLeaf	13604301	1840017	Xixus_	12441369	1	2
63511339	12426758	13397045	GamerBee	DS_J	2	0	True	12426758	13397045	GamerBee	DS_J	Winners Quarter-Final	Round 1 Pools	2151120	212351	GamerBee	12426758	415748	DS_J	13397045	1	3
63511340	13457740	12830764	Gooba	easygoinn	2	0	True	13457740	12830764	Gooba	easygoinn	Winners Quarter-Final	Round 1 Pools	2151120	2262164	Gooba	13457740	2414454	easygoinn	12830764	1	3
63511341	13475641	12508261	Melbu	Baggio	2	1	True	13475641	12508261	Melbu	Baggio	Winners Quarter-Final	Round 1 Pools	2151120	357357	Melbu	13475641	39155	Baggio	12508261	1	3
63511342	12840549	13604301	PoyoPower	SpookyLeaf	0	2	True	13604301	12840549	SpookyLeaf	PoyoPower	Winners Quarter-Final	Round 1 Pools	2151120	2734286	PoyoPower	12840549	468761	SpookyLeaf	13604301	1	3
63511343	12426758	13457740	GamerBee	Gooba	2	0	True	12426758	13457740	GamerBee	Gooba	Winners Semi-Final	Round 1 Pools	2151120	212351	GamerBee	12426758	2262164	Gooba	13457740	1	4
63511344	13475641	13604301	Melbu	SpookyLeaf	2	0	True	13475641	13604301	Melbu	SpookyLeaf	Winners Semi-Final	Round 1 Pools	2151120	357357	Melbu	13475641	468761	SpookyLeaf	13604301	1	4
63511381	13577869	13253397	GeeEhmCee	CptCubone	-1	0	True	13253397	13577869	CptCubone	GeeEhmCee	Losers Round 1	Round 1 Pools	2151120	3364834	GeeEhmCee	13577869	3447111	CptCubone	13253397	1	6
63511385	12735341	13354927	Dflychamp	CWN | Rice Farmer 808	0	-1	True	12735341	13354927	Dflychamp	CWN | Rice Farmer 808	Losers Round 1	Round 1 Pools	2151120	2397905	Dflychamp	12735341	3466842	Rice Farmer 808	13354927	1	6
63511387	12903853	12849730	SESH | franksayngo	LAYAK999	0	2	True	12849730	12903853	LAYAK999	SESH | franksayngo	Losers Round 1	Round 1 Pools	2151120	712650	franksayngo	12903853	3368251	LAYAK999	12849730	1	6
