Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-07-19 15:14:58 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	312297	3030163	2	1	N/A	N/A
2025-07-19 15:14:40 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	214100	896162	2	0	N/A	N/A
2025-07-19 15:12:37 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1231457	4786793	2	0	N/A	N/A
2025-07-19 15:11:38 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	407139	622817	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:11:01 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	1638199	291741	2	0	N/A	N/A
2025-07-19 15:10:49 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	3410047	2647522	2	1	N/A	N/A
2025-07-19 15:08:38 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4832921	4851891	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 00:28:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	224697	618597	2	0	N/A	N/A
2025-07-19 00:26:36 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	1816209	3518091	2	1	N/A	N/A
2025-07-19 00:26:34 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	1455289	138015	2	0	N/A	N/A
2025-07-19 00:23:20 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	173790	529496	2	1	N/A	N/A
2025-07-19 00:16:39 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	395486	141329	2	1	N/A	N/A
2025-07-19 00:15:26 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	618597	557414	2	1	N/A	N/A
2025-07-19 00:14:27 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	3518091	148844	2	0	N/A	N/A
2025-07-19 00:11:33 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	173790	902206	2	0	N/A	N/A
2025-07-19 00:05:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	385608	148527	2	0	N/A	N/A
2025-07-19 00:03:48 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3518091	949855	2	1	N/A	N/A
2025-07-19 00:03:06 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	1455289	173790	2	0	N/A	N/A
2025-07-19 00:02:42 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	141329	618597	2	0	N/A	N/A
2025-07-19 00:00:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	529496	226786	2	1	N/A	N/A
2025-07-18 23:59:12 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	141095	295103	2	0	N/A	N/A
2025-07-18 23:57:25 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	224697	1194046	2	1	N/A	N/A
2025-07-18 23:56:45 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	1816209	3510664	2	1	N/A	N/A
2025-07-18 23:53:17 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	557414	707470	2	1	N/A	N/A
2025-07-18 23:52:21 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	3935651	327935	2	0	N/A	N/A
2025-07-18 23:52:16 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	295103	1110106	W	L	N/A	N/A
2025-07-18 23:48:21 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	949855	2036990	2	1	N/A	N/A
2025-07-18 23:47:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	1194046	217555	2	0	N/A	N/A
2025-07-18 23:47:36 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	529496	273135	2	0	N/A	N/A
2025-07-18 23:45:00 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	1110106	3799232	W	L	N/A	N/A
2025-07-18 23:44:59 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	141095	3470459	2	0	N/A	N/A
2025-07-18 23:43:34 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	395486	224697	2	0	N/A	N/A
2025-07-18 23:41:18 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3510664	3013159	2	0	N/A	N/A
2025-07-18 23:41:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1194046	3483576	2	0	N/A	N/A
2025-07-18 23:40:55 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	707470	1951536	2	0	N/A	N/A
2025-07-18 23:40:24 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	273135	3968896	2	0	N/A	N/A
2025-07-18 23:39:50 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	148527	148844	2	1	N/A	N/A
2025-07-18 23:39:13 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	902206	1834496	2	1	N/A	N/A
2025-07-18 23:38:40 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3518091	530759	2	1	N/A	N/A
2025-07-18 23:38:24 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3470459	3485403	2	0	N/A	N/A
2025-07-18 23:36:18 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	138015	226786	2	0	N/A	N/A
2025-07-18 23:35:26 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3799232	3929680	2	1	N/A	N/A
2025-07-18 23:32:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3013159	1650448	2	0	N/A	N/A
2025-07-18 23:31:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	557414	4856194	2	0	N/A	N/A
2025-07-18 23:30:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3470459	3320785	2	0	N/A	N/A
2025-07-18 23:30:07 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1455289	273135	2	1	N/A	N/A
2025-07-18 23:28:17 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	217555	429658	2	0	N/A	N/A
2025-07-18 23:27:37 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	618597	3483576	2	0	N/A	N/A
2025-07-18 23:26:35 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1951536	2076394	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:26:11 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3485403	357574	2	0	N/A	N/A
2025-07-18 23:26:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	530759	3996444	2	0	N/A	N/A
2025-07-18 23:25:29 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3929680	358851	2	0	N/A	N/A
2025-07-18 23:25:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1110106	474889	W	L	N/A	N/A
2025-07-18 23:24:26 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1650448	1101054	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:23:05 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3320785	842439	2	1	N/A	N/A
2025-07-18 23:21:39 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	949855	4818327	2	1	N/A	N/A
2025-07-18 23:20:47 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	3935651	141095	2	1	N/A	N/A
2025-07-18 23:17:49 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4856194	935851	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:17:47 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	148527	3013159	2	0	N/A	N/A
2025-07-18 23:16:10 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	385608	1816209	2	0	N/A	N/A
2025-07-18 23:14:48 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3485403	4625007	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:14:02 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	529496	1846540	2	0	N/A	N/A
2025-07-18 23:13:28 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	141329	217555	2	0	N/A	N/A
2025-07-18 23:12:14 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3510664	4351648	2	0	N/A	N/A
2025-07-18 23:12:13 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1194046	4380436	2	0	N/A	N/A
2025-07-18 23:11:58 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3483576	2076394	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:10:04 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	474889	4568522	2	0	N/A	N/A
2025-07-18 23:09:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1834496	4380737	2	0	N/A	N/A
2025-07-18 23:08:35 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	429658	2223650	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:06:50 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4351648	935073	2	1	N/A	N/A
2025-07-18 23:06:31 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	395486	707470	2	1	N/A	N/A
2025-07-18 23:06:18 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	902206	4845240	2	0	N/A	N/A
2025-07-18 23:06:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	385608	3518091	2	0	N/A	N/A
2025-07-18 23:05:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	148844	3510664	2	0	N/A	N/A
2025-07-18 23:04:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1816209	2036990	2	0	N/A	N/A
2025-07-18 23:03:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	3320785	4853320	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 23:00:27 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	173790	529496	2	0	N/A	N/A
2025-07-18 22:59:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	141095	1110106	W	L	N/A	N/A
2025-07-18 22:58:49 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	217555	935851	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:58:10 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	138015	1834496	2	1	N/A	N/A
2025-07-18 22:56:35 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	935073	579286	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:56:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	395486	4380436	2	0	N/A	N/A
2025-07-18 22:55:31 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	327935	295103	2	0	N/A	N/A
2025-07-18 22:52:39 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	1194046	4654150	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:52:23 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	707470	1194046	2	0	N/A	N/A
2025-07-18 22:51:32 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	224697	557414	2	0	N/A	N/A
2025-07-18 22:49:18 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3968896	3557967	2	0	N/A	N/A
2025-07-18 22:48:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4845240	412014	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:46:56 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1455289	4845240	2	0	N/A	N/A
2025-07-18 22:45:06 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	226786	902206	2	0	N/A	N/A
2025-07-18 22:44:43 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	295103	357574	2	0	N/A	N/A
2025-07-18 22:43:56 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	224697	2223650	2	0	N/A	N/A
2025-07-18 22:42:29 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	557414	429658	2	0	N/A	N/A
2025-07-18 22:39:10 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4380737	1113526	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:36:55 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1816209	1101054	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:36:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1846540	3260855	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:36:50 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	3935651	3799232	2	0	N/A	N/A
2025-07-18 22:36:16 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	138015	1846540	2	0	N/A	N/A
2025-07-18 22:34:59 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	141329	4856194	2	0	N/A	N/A
2025-07-18 22:34:56 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3013159	949855	2	0	N/A	N/A
2025-07-18 22:34:47 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	327935	3470459	2	0	N/A	N/A
2025-07-18 22:34:12 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3510664	530759	2	0	N/A	N/A
2025-07-18 22:34:11 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	618597	1951536	2	0	N/A	N/A
2025-07-18 22:33:04 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2036990	1650448	2	0	N/A	N/A
2025-07-18 22:32:58 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	3260855	279249	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:31:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1110106	3485403	W	L	N/A	N/A
2025-07-18 22:29:52 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	902206	3557967	2	0	N/A	N/A
2025-07-18 22:28:34 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1834496	279249	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:27:43 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	173790	4380737	2	0	N/A	N/A
2025-07-18 22:27:04 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	273135	412014	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:26:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	148844	3996444	2	0	N/A	N/A
2025-07-18 22:25:14 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	148527	4818327	2	0	N/A	N/A
2025-07-18 22:23:27 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	357574	474889	2	1	N/A	N/A
2025-07-18 22:22:45 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	327935	3929680	2	0	N/A	N/A
2025-07-18 22:21:54 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	141095	4625007	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:21:48 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	226786	3968896	2	0	N/A	N/A
2025-07-18 22:19:29 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3799232	3320785	2	0	N/A	N/A
2025-07-18 22:19:20 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	295103	4568522	2	0	N/A	N/A
2025-07-18 22:18:19 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3470459	358851	2	0	N/A	N/A
2025-07-18 22:18:08 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4856194	4654150	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:17:03 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4845240	3260855	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:15:08 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4818327	579286	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:14:39 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	529496	1113526	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-18 22:14:06 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3935651	842439	2	0	N/A	N/A
2025-07-18 22:13:02 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	385608	4351648	2	0	N/A	N/A
2025-07-18 22:12:02 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3518091	935073	2	0	N/A	N/A
2025-07-18 22:08:20 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4568522	4853320	W (DQ/FF)	L (DQ/FF)	N/A	N/A
