Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-10-31 05:28:11 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5011221	5011161	2	1	N/A	N/A
2025-10-31 05:27:42 UTC	Fightclub Championship	Pools	Winners Round 2	567942	4987700	2	0	N/A	N/A
2025-10-31 05:27:34 UTC	Fightclub Championship	Pools	Winners Round 2	5024049	5024088	2	0	N/A	N/A
2025-10-31 05:27:27 UTC	Fightclub Championship	Pools	Winners Round 2	4987652	4987728	2	1	N/A	N/A
2025-10-31 05:27:19 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024084	4987670	2	0	N/A	N/A
2025-10-31 05:27:19 UTC	Fightclub Championship	Pools	Winners Round 1	5024195	5011186	2	0	N/A	N/A
2025-10-31 05:27:07 UTC	Fightclub Championship	Pools	Winners Quarter-Final	395486	5024207	2	0	N/A	N/A
2025-10-31 05:25:13 UTC	Fightclub Championship	Pools	Winners Round 2	5024081	4987767	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:25:11 UTC	Fightclub Championship	Pools	Losers Round 1	5024182	4987662	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:25:08 UTC	Fightclub Championship	Pools	Winners Round 2	395875	5024152	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:25:04 UTC	Fightclub Championship	Pools	Winners Round 2	5024068	3778774	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:25:01 UTC	Fightclub Championship	Pools	Losers Round 2	4987701	138015	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:24:03 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987690	4987635	2	0	N/A	N/A
2025-10-31 05:23:56 UTC	Fightclub Championship	Pools	Winners Round 2	830613	4987629	2	0	N/A	N/A
2025-10-31 05:23:26 UTC	Fightclub Championship	Pools	Winners Round 2	4987757	4987662	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:22:36 UTC	Fightclub Championship	Pools	Winners Round 2	364174	5024132	2	0	N/A	N/A
2025-10-31 05:21:30 UTC	Fightclub Championship	Pools	Winners Round 2	2056200	5011184	2	0	N/A	N/A
2025-10-31 05:21:24 UTC	Fightclub Championship	Pools	Winners Round 2	699782	5011194	2	0	N/A	N/A
2025-10-31 05:21:20 UTC	Fightclub Championship	Pools	Winners Round 2	4987641	5024050	2	1	N/A	N/A
2025-10-31 05:19:59 UTC	Fightclub Championship	Pools	Losers Round 1	5011237	5024197	2	0	N/A	N/A
2025-10-31 05:19:48 UTC	Fightclub Championship	Pools	Losers Round 1	5024196	5024154	2	0	N/A	N/A
2025-10-31 05:19:20 UTC	Fightclub Championship	Pools	Winners Round 2	5024205	4987736	2	1	N/A	N/A
2025-10-31 05:18:44 UTC	Fightclub Championship	Pools	Winners Final	339687	1231457	2	1	N/A	N/A
2025-10-31 05:18:38 UTC	Fightclub Championship	Pools	Losers Quarter-Final	348162	4987768	2	0	N/A	N/A
2025-10-31 05:18:34 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1816209	5024194	2	0	N/A	N/A
2025-10-31 05:18:32 UTC	Fightclub Championship	Pools	Losers Quarter-Final	660130	4987798	2	0	N/A	N/A
2025-10-31 05:18:24 UTC	Fightclub Championship	Pools	Losers Round 4	4987798	4987731	2	0	N/A	N/A
2025-10-31 05:18:11 UTC	Fightclub Championship	Pools	Winners Round 2	5028422	5024104	2	0	N/A	N/A
2025-10-31 05:18:01 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5028426	4987691	2	0	N/A	N/A
2025-10-31 05:17:58 UTC	Fightclub Championship	Pools	Winners Round 2	5011157	1264488	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:17:57 UTC	Fightclub Championship	Pools	Winners Round 2	5011221	4987701	2	0	N/A	N/A
2025-10-31 05:17:41 UTC	Fightclub Championship	Pools	Winners Round 2	395486	5011193	2	0	N/A	N/A
2025-10-31 05:17:17 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987631	4987669	2	0	N/A	N/A
2025-10-31 05:17:08 UTC	Fightclub Championship	Pools	Winners Round 2	4987670	5024066	2	0	N/A	N/A
2025-10-31 05:16:55 UTC	Fightclub Championship	Pools	Winners Round 2	5024218	4987699	2	1	N/A	N/A
2025-10-31 05:16:34 UTC	Fightclub Championship	Pools	Losers Round 2	5011185	4987727	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:16:01 UTC	Fightclub Championship	Pools	Winners Round 2	3558422	5024136	2	0	N/A	N/A
2025-10-31 05:15:51 UTC	Fightclub Championship	Pools	Winners Round 2	4157356	5024188	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:15:44 UTC	Fightclub Championship	Pools	Winners Round 1	5011194	5024215	2	1	N/A	N/A
2025-10-31 05:14:08 UTC	Fightclub Championship	Pools	Winners Round 1	5011184	5024199	2	1	N/A	N/A
2025-10-31 05:13:32 UTC	Fightclub Championship	Pools	Winners Round 2	5024194	4987727	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:13:23 UTC	Fightclub Championship	Pools	Winners Round 2	1816209	5011185	2	0	N/A	N/A
2025-10-31 05:12:47 UTC	Fightclub Championship	Pools	Winners Round 2	5011161	138015	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:11:23 UTC	Fightclub Championship	Pools	Winners Round 1	5011161	5011223	2	1	N/A	N/A
2025-10-31 05:11:17 UTC	Fightclub Championship	Pools	Winners Round 2	4987690	4987627	2	0	N/A	N/A
2025-10-31 05:11:15 UTC	Fightclub Championship	Pools	Winners Round 2	5028426	515458	2	0	N/A	N/A
2025-10-31 05:10:52 UTC	Fightclub Championship	Pools	Winners Round 2	5011239	5011249	2	0	N/A	N/A
2025-10-31 05:10:25 UTC	Fightclub Championship	Pools	Winners Round 1	4987629	5024154	2	0	N/A	N/A
2025-10-31 05:10:23 UTC	Fightclub Championship	Pools	Winners Round 2	5024084	4987783	2	0	N/A	N/A
2025-10-31 05:10:13 UTC	Fightclub Championship	Pools	Winners Round 2	415068	5011160	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:09:58 UTC	Fightclub Championship	Pools	Winners Round 2	4987631	4987624	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:09:37 UTC	Fightclub Championship	Pools	Winners Round 2	4987669	5024102	2	0	N/A	N/A
2025-10-31 05:09:30 UTC	Fightclub Championship	Pools	Winners Round 2	5011245	5024171	2	0	N/A	N/A
2025-10-31 05:09:14 UTC	Fightclub Championship	Pools	Winners Round 1	5024123	5024182	2	0	N/A	N/A
2025-10-31 05:08:30 UTC	Fightclub Championship	Pools	Winners Round 2	5028413	5024083	2	0	N/A	N/A
2025-10-31 05:08:23 UTC	Fightclub Championship	Pools	Winners Round 2	4987635	5024134	2	0	N/A	N/A
2025-10-31 05:08:10 UTC	Fightclub Championship	Pools	Winners Round 2	4987778	5024196	2	0	N/A	N/A
2025-10-31 05:08:07 UTC	Fightclub Championship	Pools	Losers Round 4	4987768	4987695	2	1	N/A	N/A
2025-10-31 05:07:21 UTC	Fightclub Championship	Pools	Winners Round 2	5024207	5011168	2	0	N/A	N/A
2025-10-31 05:07:05 UTC	Fightclub Championship	Pools	Winners Round 2	5024070	4987668	2	1	N/A	N/A
2025-10-31 05:06:35 UTC	Fightclub Championship	Pools	Winners Round 1	5011185	5024197	2	0	N/A	N/A
2025-10-31 05:06:17 UTC	Fightclub Championship	Pools	Winners Round 1	5011193	5024184	2	0	N/A	N/A
2025-10-31 05:04:45 UTC	Fightclub Championship	Pools	Winners Round 2	4987691	5011237	2	0	N/A	N/A
2025-10-31 04:58:44 UTC	Fightclub Championship	Pools	Losers Semi-Final	1921506	314715	2	1	N/A	N/A
2025-10-31 04:58:43 UTC	Fightclub Championship	Pools	Losers Round 3	4987798	5024204	2	0	N/A	N/A
2025-10-31 04:56:49 UTC	Fightclub Championship	Pools	Winners Semi-Final	1231457	348162	2	1	N/A	N/A
2025-10-31 04:53:45 UTC	Fightclub Championship	Pools	Losers Round 3	4987768	5024183	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:53:27 UTC	Fightclub Championship	Pools	Losers Round 3	4987731	5024067	2	1	N/A	N/A
2025-10-31 04:53:25 UTC	Fightclub Championship	Pools	Losers Semi-Final	4987656	2151987	2	1	N/A	N/A
2025-10-31 04:53:20 UTC	Fightclub Championship	Pools	Losers Quarter-Final	2151987	5028420	2	1	N/A	N/A
2025-10-31 04:51:19 UTC	Fightclub Championship	Pools	Losers Semi-Final	5024052	5011231	2	0	N/A	N/A
2025-10-31 04:49:11 UTC	Fightclub Championship	Pools	Losers Quarter-Final	314715	5024212	2	1	N/A	N/A
2025-10-31 04:47:46 UTC	Fightclub Championship	Pools	Losers Round 3	4987695	5024078	2	0	N/A	N/A
2025-10-31 04:46:04 UTC	Fightclub Championship	Pools	Losers Semi-Final	3603732	1367131	2	1	N/A	N/A
2025-10-31 04:43:08 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5011231	3996677	2	0	N/A	N/A
2025-10-31 04:42:51 UTC	Fightclub Championship	Pools	Losers Quarter-Final	1921506	5024187	2	0	N/A	N/A
2025-10-31 04:41:05 UTC	Fightclub Championship	Pools	Winners Semi-Final	339687	660130	2	0	N/A	N/A
2025-10-31 04:40:29 UTC	Fightclub Championship	Pools	Losers Quarter-Final	4987656	5024059	2	1	N/A	N/A
2025-10-31 04:39:33 UTC	Fightclub Championship	Pools	Losers Round 4	5024212	5024101	2	0	N/A	N/A
2025-10-31 04:38:35 UTC	Fightclub Championship	Pools	Losers Round 4	5028420	4987769	2	0	N/A	N/A
2025-10-31 04:38:27 UTC	Fightclub Championship	Pools	Losers Semi-Final	513573	5024138	2	0	N/A	N/A
2025-10-31 04:36:58 UTC	Fightclub Championship	Pools	Losers Quarter-Final	3603732	4987620	2	0	N/A	N/A
2025-10-31 04:36:39 UTC	Fightclub Championship	Pools	Winners Quarter-Final	348162	5024204	2	0	N/A	N/A
2025-10-31 04:36:23 UTC	Fightclub Championship	Pools	Losers Quarter-Final	1367131	4987799	2	0	N/A	N/A
2025-10-31 04:34:18 UTC	Fightclub Championship	Pools	Losers Round 4	5024187	5024164	2	0	N/A	N/A
2025-10-31 04:33:47 UTC	Fightclub Championship	Pools	Losers Round 3	5024212	4987754	2	1	N/A	N/A
2025-10-31 04:32:50 UTC	Fightclub Championship	Pools	Losers Round 4	5024059	4987697	2	0	N/A	N/A
2025-10-31 04:32:36 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5024138	5024177	2	1	N/A	N/A
2025-10-31 04:31:29 UTC	Fightclub Championship	Pools	Losers Round 4	5011231	5024217	2	0	N/A	N/A
2025-10-31 04:30:57 UTC	Fightclub Championship	Pools	Losers Round 4	4987620	4987654	2	0	N/A	N/A
2025-10-31 04:29:49 UTC	Fightclub Championship	Pools	Winners Semi-Final	314782	1367131	2	1	N/A	N/A
2025-10-31 04:29:12 UTC	Fightclub Championship	Pools	Losers Round 3	4987769	5024074	2	0	N/A	N/A
2025-10-31 04:29:11 UTC	Fightclub Championship	Pools	Losers Round 4	4987799	4987755	2	0	N/A	N/A
2025-10-31 04:27:59 UTC	Fightclub Championship	Pools	Winners Quarter-Final	339687	4987768	2	0	N/A	N/A
2025-10-31 04:27:57 UTC	Fightclub Championship	Pools	Winners Semi-Final	764789	4987656	2	0	N/A	N/A
2025-10-31 04:26:04 UTC	Fightclub Championship	Pools	Losers Round 3	5028420	5024186	2	1	N/A	N/A
2025-10-31 04:25:55 UTC	Fightclub Championship	Pools	Winners Quarter-Final	660130	4987695	2	0	N/A	N/A
2025-10-31 04:25:41 UTC	Fightclub Championship	Pools	Losers Quarter-Final	513573	5024185	2	0	N/A	N/A
2025-10-31 04:24:59 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5024052	4987694	2	0	N/A	N/A
2025-10-31 04:24:58 UTC	Fightclub Championship	Pools	Losers Round 3	5024059	4987647	2	0	N/A	N/A
2025-10-31 04:24:30 UTC	Fightclub Championship	Pools	Winners Semi-Final	4987617	314715	2	1	N/A	N/A
2025-10-31 04:24:27 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1231457	4987731	2	0	N/A	N/A
2025-10-31 04:24:26 UTC	Fightclub Championship	Pools	Losers Round 4	5024177	5011192	2	0	N/A	N/A
2025-10-31 04:23:26 UTC	Fightclub Championship	Pools	Losers Round 2	5024183	5011189	2	0	N/A	N/A
2025-10-31 04:23:18 UTC	Fightclub Championship	Pools	Losers Round 3	4987654	5011227	2	0	N/A	N/A
2025-10-31 04:23:12 UTC	Fightclub Championship	Pools	Winners Semi-Final	4987655	1921506	2	1	N/A	N/A
2025-10-31 04:22:42 UTC	Fightclub Championship	Pools	Losers Round 3	5011231	5024151	2	1	N/A	N/A
2025-10-31 04:22:07 UTC	Fightclub Championship	Pools	Losers Round 3	5024217	5024071	2	1	N/A	N/A
2025-10-31 04:22:07 UTC	Fightclub Championship	Pools	Losers Round 2	5024078	4987780	2	0	N/A	N/A
2025-10-31 04:21:44 UTC	Fightclub Championship	Pools	Losers Round 2	5024067	5024144	2	0	N/A	N/A
2025-10-31 04:21:11 UTC	Fightclub Championship	Pools	Losers Round 3	4987799	5024213	2	0	N/A	N/A
2025-10-31 04:20:16 UTC	Fightclub Championship	Pools	Losers Round 4	5024185	4987666	2	1	N/A	N/A
2025-10-31 04:20:04 UTC	Fightclub Championship	Pools	Winners Semi-Final	4449390	2151987	2	1	N/A	N/A
2025-10-31 04:18:47 UTC	Fightclub Championship	Pools	Losers Round 4	4987694	2129622	2	1	N/A	N/A
2025-10-31 04:18:32 UTC	Fightclub Championship	Pools	Losers Round 3	4987697	5024211	2	0	N/A	N/A
2025-10-31 04:16:49 UTC	Fightclub Championship	Pools	Losers Round 3	5024177	5011156	2	0	N/A	N/A
2025-10-31 04:16:44 UTC	Fightclub Championship	Pools	Losers Round 2	4987798	5011229	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:16:39 UTC	Fightclub Championship	Pools	Winners Semi-Final	141329	5024052	2	1	N/A	N/A
2025-10-31 04:16:34 UTC	Fightclub Championship	Pools	Losers Round 1	5011229	5024189	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:16:17 UTC	Fightclub Championship	Pools	Losers Round 2	5024059	5024140	2	0	N/A	N/A
2025-10-31 04:16:10 UTC	Fightclub Championship	Pools	Winners Round 2	4987695	5011229	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:16:04 UTC	Fightclub Championship	Pools	Winners Round 2	660130	4987798	2	0	N/A	N/A
2025-10-31 04:16:03 UTC	Fightclub Championship	Pools	Losers Round 3	5024164	4987729	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:15:56 UTC	Fightclub Championship	Pools	Winners Round 2	4987768	5024144	2	1	N/A	N/A
2025-10-31 04:15:47 UTC	Fightclub Championship	Pools	Winners Round 2	339687	5024067	2	0	N/A	N/A
2025-10-31 04:15:41 UTC	Fightclub Championship	Pools	Winners Round 2	5024204	4987780	2	1	N/A	N/A
2025-10-31 04:15:34 UTC	Fightclub Championship	Pools	Losers Round 2	5024164	4987796	2	1	N/A	N/A
2025-10-31 04:15:33 UTC	Fightclub Championship	Pools	Winners Round 2	348162	5024078	2	0	N/A	N/A
2025-10-31 04:15:24 UTC	Fightclub Championship	Pools	Winners Round 2	4987731	5024183	2	1	N/A	N/A
2025-10-31 04:15:17 UTC	Fightclub Championship	Pools	Losers Round 3	5024101	5011233	2	0	N/A	N/A
2025-10-31 04:15:14 UTC	Fightclub Championship	Pools	Winners Round 2	1231457	5011189	2	0	N/A	N/A
2025-10-31 04:14:55 UTC	Fightclub Championship	Pools	Winners Round 1	5011189	5024189	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:13:54 UTC	Fightclub Championship	Pools	Losers Round 3	4987755	4987663	2	1	N/A	N/A
2025-10-31 04:13:45 UTC	Fightclub Championship	Pools	Losers Round 2	5024212	5024193	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:13:15 UTC	Fightclub Championship	Pools	Losers Round 2	5011231	4987797	2	0	N/A	N/A
2025-10-31 04:12:57 UTC	Fightclub Championship	Pools	Losers Round 3	5024187	5024075	2	1	N/A	N/A
2025-10-31 04:12:05 UTC	Fightclub Championship	Pools	Winners Semi-Final	240230	513573	2	1	N/A	N/A
2025-10-31 04:11:46 UTC	Fightclub Championship	Pools	Losers Round 3	2129622	5024191	2	0	N/A	N/A
2025-10-31 04:11:25 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1921506	4987754	2	0	N/A	N/A
2025-10-31 04:11:00 UTC	Fightclub Championship	Pools	Losers Round 2	4987697	4987800	2	0	N/A	N/A
2025-10-31 04:10:26 UTC	Fightclub Championship	Pools	Winners Quarter-Final	764789	5028420	2	1	N/A	N/A
2025-10-31 04:09:58 UTC	Fightclub Championship	Pools	Losers Round 3	4987666	5024210	2	1	N/A	N/A
2025-10-31 04:09:20 UTC	Fightclub Championship	Pools	Winners Semi-Final	2441054	3603732	2	0	N/A	N/A
2025-10-31 04:08:24 UTC	Fightclub Championship	Pools	Losers Round 2	5024101	4987779	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:08:15 UTC	Fightclub Championship	Pools	Winners Quarter-Final	141329	5024217	2	0	N/A	N/A
2025-10-31 04:07:28 UTC	Fightclub Championship	Pools	Losers Round 3	4987620	5024063	2	0	N/A	N/A
2025-10-31 04:06:45 UTC	Fightclub Championship	Pools	Winners Quarter-Final	2151987	5024211	2	0	N/A	N/A
2025-10-31 04:06:37 UTC	Fightclub Championship	Pools	Winners Semi-Final	567852	3996677	2	1	N/A	N/A
2025-10-31 04:06:09 UTC	Fightclub Championship	Pools	Losers Round 3	4987694	5024080	2	1	N/A	N/A
2025-10-31 04:05:49 UTC	Fightclub Championship	Pools	Winners Semi-Final	3579085	5024138	2	0	N/A	N/A
2025-10-31 04:05:48 UTC	Fightclub Championship	Pools	Losers Round 2	5024074	5024061	2	1	N/A	N/A
2025-10-31 04:05:35 UTC	Fightclub Championship	Pools	Losers Round 3	5011192	5024072	2	1	N/A	N/A
2025-10-31 04:05:10 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987617	4987729	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:04:59 UTC	Fightclub Championship	Pools	Winners Round 2	4987729	4987779	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:03:55 UTC	Fightclub Championship	Pools	Losers Round 2	5024075	5024148	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:03:03 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987655	5011233	2	0	N/A	N/A
2025-10-31 04:02:57 UTC	Fightclub Championship	Pools	Losers Round 2	5024191	4987730	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:02:50 UTC	Fightclub Championship	Pools	Winners Quarter-Final	314715	5024187	2	0	N/A	N/A
2025-10-31 04:02:01 UTC	Fightclub Championship	Pools	Winners Round 2	5024217	4987730	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:01:41 UTC	Fightclub Championship	Pools	Losers Round 2	5024071	5024146	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:01:32 UTC	Fightclub Championship	Pools	Winners Round 2	1921506	5024148	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 04:01:20 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4449390	4987647	2	0	N/A	N/A
2025-10-31 04:01:02 UTC	Fightclub Championship	Pools	Losers Round 3	5024185	4987698	2	0	N/A	N/A
2025-10-31 04:00:57 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987656	4987769	2	0	N/A	N/A
2025-10-31 04:00:57 UTC	Fightclub Championship	Pools	Losers Round 1	5011231	5011188	2	0	N/A	N/A
2025-10-31 04:00:05 UTC	Fightclub Championship	Pools	Losers Round 1	5024059	5011191	2	1	N/A	N/A
2025-10-31 04:00:00 UTC	Fightclub Championship	Pools	Losers Round 2	4987654	4987732	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:59:52 UTC	Fightclub Championship	Pools	Losers Round 2	4987620	5024076	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:59:46 UTC	Fightclub Championship	Pools	Losers Round 2	4987799	4987696	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:59:36 UTC	Fightclub Championship	Pools	Losers Round 2	4987755	5024142	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:59:29 UTC	Fightclub Championship	Pools	Losers Round 1	4987755	5024219	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:59:17 UTC	Fightclub Championship	Pools	Winners Quarter-Final	314782	5011227	2	0	N/A	N/A
2025-10-31 03:59:16 UTC	Fightclub Championship	Pools	Losers Round 2	5024080	5024176	2	0	N/A	N/A
2025-10-31 03:59:07 UTC	Fightclub Championship	Pools	Losers Round 2	4987666	4987782	2	1	N/A	N/A
2025-10-31 03:58:16 UTC	Fightclub Championship	Pools	Losers Round 1	4987796	4987693	2	0	N/A	N/A
2025-10-31 03:58:04 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3603732	4987663	2	0	N/A	N/A
2025-10-31 03:57:54 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1367131	5024063	2	0	N/A	N/A
2025-10-31 03:57:52 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024138	5024210	2	0	N/A	N/A
2025-10-31 03:57:12 UTC	Fightclub Championship	Pools	Winners Quarter-Final	2441054	5024213	2	0	N/A	N/A
2025-10-31 03:57:04 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024052	5024151	2	0	N/A	N/A
2025-10-31 03:56:09 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3996677	4987694	2	0	N/A	N/A
2025-10-31 03:55:31 UTC	Fightclub Championship	Pools	Winners Round 2	314715	5024212	2	0	N/A	N/A
2025-10-31 03:54:40 UTC	Fightclub Championship	Pools	Losers Round 2	5024186	4987733	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:53:34 UTC	Fightclub Championship	Pools	Winners Quarter-Final	240230	5024177	2	0	N/A	N/A
2025-10-31 03:53:09 UTC	Fightclub Championship	Pools	Winners Quarter-Final	567852	2129622	2	0	N/A	N/A
2025-10-31 03:52:44 UTC	Fightclub Championship	Pools	Winners Round 2	2151987	5024186	2	0	N/A	N/A
2025-10-31 03:51:42 UTC	Fightclub Championship	Pools	Winners Round 2	5028420	4987697	2	0	N/A	N/A
2025-10-31 03:51:36 UTC	Fightclub Championship	Pools	Winners Round 2	764789	4987800	2	0	N/A	N/A
2025-10-31 03:51:14 UTC	Fightclub Championship	Pools	Winners Round 2	4987655	5024164	2	0	N/A	N/A
2025-10-31 03:51:10 UTC	Fightclub Championship	Pools	Losers Round 2	5011156	4987628	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:50:57 UTC	Fightclub Championship	Pools	Losers Round 2	5011192	4987682	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:50:51 UTC	Fightclub Championship	Pools	Losers Round 1	5011192	5024054	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:50:32 UTC	Fightclub Championship	Pools	Winners Round 2	4987617	5024101	2	1	N/A	N/A
2025-10-31 03:50:10 UTC	Fightclub Championship	Pools	Losers Round 2	5024185	4987734	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:50:04 UTC	Fightclub Championship	Pools	Winners Round 2	2441054	4987654	2	0	N/A	N/A
2025-10-31 03:49:48 UTC	Fightclub Championship	Pools	Winners Round 2	4987694	5011231	2	1	N/A	N/A
2025-10-31 03:49:40 UTC	Fightclub Championship	Pools	Winners Round 2	141329	5024191	2	0	N/A	N/A
2025-10-31 03:48:59 UTC	Fightclub Championship	Pools	Winners Round 2	4987769	5024059	2	0	N/A	N/A
2025-10-31 03:48:53 UTC	Fightclub Championship	Pools	Winners Quarter-Final	513573	5024072	2	0	N/A	N/A
2025-10-31 03:48:18 UTC	Fightclub Championship	Pools	Winners Round 2	5024052	5024080	2	0	N/A	N/A
2025-10-31 03:48:07 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3579085	4987698	2	0	N/A	N/A
2025-10-31 03:47:44 UTC	Fightclub Championship	Pools	Winners Round 2	5024187	5024193	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:47:14 UTC	Fightclub Championship	Pools	Winners Round 2	4987754	5024075	2	0	N/A	N/A
2025-10-31 03:46:14 UTC	Fightclub Championship	Pools	Winners Round 2	567852	5024146	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:46:12 UTC	Fightclub Championship	Pools	Winners Round 2	240230	5024185	2	0	N/A	N/A
2025-10-31 03:45:40 UTC	Fightclub Championship	Pools	Winners Round 1	5024212	4987796	2	1	N/A	N/A
2025-10-31 03:45:17 UTC	Fightclub Championship	Pools	Winners Round 2	5024211	4987733	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:44:59 UTC	Fightclub Championship	Pools	Winners Round 2	5024210	5024054	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:44:33 UTC	Fightclub Championship	Pools	Winners Round 2	5024063	4987755	2	1	N/A	N/A
2025-10-31 03:44:30 UTC	Fightclub Championship	Pools	Winners Round 2	5024177	4987734	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:43:18 UTC	Fightclub Championship	Pools	Winners Round 2	5024138	4987682	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:43:11 UTC	Fightclub Championship	Pools	Winners Round 1	5024186	5011191	2	1	N/A	N/A
2025-10-31 03:43:02 UTC	Fightclub Championship	Pools	Winners Round 2	1367131	5024142	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:42:56 UTC	Fightclub Championship	Pools	Winners Round 2	5011233	4987693	2	0	N/A	N/A
2025-10-31 03:42:54 UTC	Fightclub Championship	Pools	Winners Round 2	5011227	4987696	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:42:49 UTC	Fightclub Championship	Pools	Winners Round 2	4987663	5024076	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:42:16 UTC	Fightclub Championship	Pools	Winners Round 2	5024213	4987732	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:41:44 UTC	Fightclub Championship	Pools	Winners Round 2	513573	4987782	2	0	N/A	N/A
2025-10-31 03:41:31 UTC	Fightclub Championship	Pools	Winners Round 2	5024151	5024176	2	1	N/A	N/A
2025-10-31 03:41:07 UTC	Fightclub Championship	Pools	Winners Round 2	314782	4987799	2	0	N/A	N/A
2025-10-31 03:40:52 UTC	Fightclub Championship	Pools	Winners Round 2	3996677	4987797	2	0	N/A	N/A
2025-10-31 03:40:31 UTC	Fightclub Championship	Pools	Winners Round 2	5024072	4987666	2	0	N/A	N/A
2025-10-31 03:40:19 UTC	Fightclub Championship	Pools	Winners Round 2	4987698	4987628	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 03:40:11 UTC	Fightclub Championship	Pools	Winners Round 1	4987654	5024219	W (DQ/FF)	L (DQ/FF)	N/A	N/A
